UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
15:24:15,--,0,0B,0,0.00%,0B,0B,0B,0B,0
15:24:21,1a15bed5848e,geo-diff-work_worker,0.00%,26958888,419430400,6.43%,1350,410,13200000,0,2
15:24:21,18bb056420dc,geo-diff-work_worker,0.00%,26403143,419430400,6.29%,1350,410,10700000,0,2
15:24:21,0ca34bb7f7e7,geo-diff-work_worker,0.00%,33575403,419430400,8.00%,1310,368,31100000,0,2
15:24:29,1a15bed5848e,geo-diff-work_worker,0.00%,27483176,419430400,6.55%,1820,642,13300000,0,2
15:24:29,18bb056420dc,geo-diff-work_worker,0.00%,26885488,419430400,6.41%,1820,642,10700000,0,2
15:24:29,0ca34bb7f7e7,geo-diff-work_worker,0.00%,34194063,419430400,8.15%,1820,642,31200000,0,2
15:24:36,1a15bed5848e,geo-diff-work_worker,0.52%,27588034,419430400,6.58%,3590,2170,13300000,0,2
15:24:36,18bb056420dc,geo-diff-work_worker,0.53%,26979860,419430400,6.43%,3590,2100,10700000,0,2
15:24:36,0ca34bb7f7e7,geo-diff-work_worker,0.00%,34194063,419430400,8.15%,1870,684,31200000,0,2
15:24:44,1a15bed5848e,geo-diff-work_worker,0.00%,27588034,419430400,6.58%,3660,2170,13300000,0,2
15:24:44,18bb056420dc,geo-diff-work_worker,0.00%,26979860,419430400,6.43%,3590,2100,10700000,0,2
15:24:44,0ca34bb7f7e7,geo-diff-work_worker,0.00%,34288435,419430400,8.18%,3590,2170,31200000,0,2
15:24:51,1a15bed5848e,geo-diff-work_worker,0.00%,27588034,419430400,6.58%,3660,2170,13300000,0,2
15:24:51,18bb056420dc,geo-diff-work_worker,0.00%,26979860,419430400,6.43%,3660,2100,10700000,0,2
15:24:51,0ca34bb7f7e7,geo-diff-work_worker,0.01%,34288435,419430400,8.18%,3660,2170,31200000,0,2
15:24:59,1a15bed5848e,geo-diff-work_worker,0.00%,27588034,419430400,6.58%,3660,2170,13300000,0,2
15:24:59,18bb056420dc,geo-diff-work_worker,0.00%,26979860,419430400,6.43%,3660,2100,10700000,0,2
15:24:59,0ca34bb7f7e7,geo-diff-work_worker,0.00%,34288435,419430400,8.18%,3660,2170,31200000,0,2
15:25:07,1a15bed5848e,geo-diff-work_worker,0.00%,27598520,419430400,6.58%,3800,2310,13300000,0,2
15:25:07,18bb056420dc,geo-diff-work_worker,0.00%,26990346,419430400,6.43%,3730,2240,10700000,0,2
15:25:07,0ca34bb7f7e7,geo-diff-work_worker,0.05%,34298920,419430400,8.18%,3800,2310,31200000,0,2
15:25:14,1a15bed5848e,geo-diff-work_worker,14.45%,31457280,419430400,7.50%,533000,7460000,14100000,0,2
15:25:14,18bb056420dc,geo-diff-work_worker,10.27%,30628904,419430400,7.30%,442000,7210000,12100000,0,3
15:25:14,0ca34bb7f7e7,geo-diff-work_worker,8.10%,37937479,419430400,9.05%,381000,6250000,34600000,0,2
15:25:22,1a15bed5848e,geo-diff-work_worker,14.13%,31488737,419430400,7.51%,1100000,14900000,14100000,0,3
15:25:22,18bb056420dc,geo-diff-work_worker,14.48%,30765219,419430400,7.33%,862000,14700000,12100000,0,3
15:25:22,0ca34bb7f7e7,geo-diff-work_worker,12.79%,38021365,419430400,9.06%,805000,13700000,34600000,0,2
15:25:29,1a15bed5848e,geo-diff-work_worker,0.00%,31698452,419430400,7.56%,1610000,21100000,14100000,0,2
15:25:29,18bb056420dc,geo-diff-work_worker,0.00%,30796677,419430400,7.34%,1260000,20500000,12100000,0,2
15:25:29,0ca34bb7f7e7,geo-diff-work_worker,2.26%,38262538,419430400,9.12%,1320000,21100000,34600000,0,2
15:25:37,1a15bed5848e,geo-diff-work_worker,13.00%,32023511,419430400,7.64%,2260000,27100000,14100000,0,3
15:25:37,18bb056420dc,geo-diff-work_worker,14.56%,31216107,419430400,7.44%,1880000,27300000,12100000,0,3
15:25:37,0ca34bb7f7e7,geo-diff-work_worker,11.91%,38377881,419430400,9.15%,1720000,25700000,34600000,0,2
15:25:45,1a15bed5848e,geo-diff-work_worker,0.00%,32086425,419430400,7.65%,2800000,32600000,14100000,0,2
15:25:45,18bb056420dc,geo-diff-work_worker,0.00%,31216107,419430400,7.44%,2340000,32700000,12100000,0,2
15:25:45,0ca34bb7f7e7,geo-diff-work_worker,9.22%,38566625,419430400,9.19%,2280000,32200000,34600000,0,2
15:25:52,1a15bed5848e,geo-diff-work_worker,13.38%,32149340,419430400,7.66%,3470000,38900000,14100000,0,3
15:25:52,18bb056420dc,geo-diff-work_worker,14.42%,31268536,419430400,7.46%,2930000,39300000,12100000,0,3
15:25:52,0ca34bb7f7e7,geo-diff-work_worker,7.93%,38629539,419430400,9.21%,2750000,37400000,34600000,0,2
15:26:00,1a15bed5848e,geo-diff-work_worker,7.45%,32421969,419430400,7.73%,4030000,45300000,14100000,0,2
15:26:00,18bb056420dc,geo-diff-work_worker,7.71%,31320965,419430400,7.47%,3360000,45900000,12100000,0,2
15:26:00,0ca34bb7f7e7,geo-diff-work_worker,10.46%,38828769,419430400,9.26%,3300000,44900000,34600000,0,3
15:26:07,1a15bed5848e,geo-diff-work_worker,12.42%,32621199,419430400,7.78%,4450000,50600000,14100000,0,2
15:26:07,18bb056420dc,geo-diff-work_worker,11.91%,31488737,419430400,7.51%,3720000,51800000,12100000,0,2
15:26:07,0ca34bb7f7e7,geo-diff-work_worker,0.00%,38818283,419430400,9.25%,3570000,49800000,34600000,0,2
15:26:15,1a15bed5848e,geo-diff-work_worker,13.41%,32631685,419430400,7.78%,5100000,58300000,14100000,0,2
15:26:15,18bb056420dc,geo-diff-work_worker,14.07%,31635537,419430400,7.54%,4210000,59500000,12100000,0,2
15:26:15,0ca34bb7f7e7,geo-diff-work_worker,9.33%,39132856,419430400,9.33%,3980000,56400000,34600000,0,2
15:26:23,1a15bed5848e,geo-diff-work_worker,5.68%,32820428,419430400,7.83%,5500000,62200000,14100000,0,2
15:26:23,18bb056420dc,geo-diff-work_worker,4.87%,31813795,419430400,7.59%,4560000,63500000,12100000,0,2
15:26:23,0ca34bb7f7e7,geo-diff-work_worker,0.00%,39132856,419430400,9.33%,4410000,61600000,34600000,0,2
15:26:30,1a15bed5848e,geo-diff-work_worker,14.44%,32830914,419430400,7.83%,6240000,69200000,14100000,0,2
15:26:30,18bb056420dc,geo-diff-work_worker,12.32%,31897681,419430400,7.61%,5090000,69800000,12100000,0,2
15:26:30,0ca34bb7f7e7,geo-diff-work_worker,12.75%,39395000,419430400,9.39%,4940000,67400000,34600000,0,3
15:26:38,1a15bed5848e,geo-diff-work_worker,2.47%,32988200,419430400,7.87%,6790000,74100000,14100000,0,3
15:26:38,18bb056420dc,geo-diff-work_worker,3.67%,31908167,419430400,7.61%,5510000,74600000,12100000,0,2
15:26:38,0ca34bb7f7e7,geo-diff-work_worker,0.00%,39415971,419430400,9.40%,5480000,73300000,34600000,0,2
15:26:45,1a15bed5848e,geo-diff-work_worker,12.51%,33072087,419430400,7.89%,7530000,81500000,14100000,0,2
15:26:45,18bb056420dc,geo-diff-work_worker,11.65%,32128368,419430400,7.66%,6110000,81900000,12100000,0,2
15:26:45,0ca34bb7f7e7,geo-diff-work_worker,13.67%,39541800,419430400,9.43%,6060000,79900000,34600000,0,2
15:26:53,1a15bed5848e,geo-diff-work_worker,5.65%,33114030,419430400,7.89%,8220000,89400000,14100000,0,2
15:26:53,18bb056420dc,geo-diff-work_worker,4.33%,32149340,419430400,7.67%,6690000,89800000,12100000,0,2
15:26:53,0ca34bb7f7e7,geo-diff-work_worker,13.61%,39678115,419430400,9.46%,6700000,88600000,34600000,0,3
15:27:01,1a15bed5848e,geo-diff-work_worker,6.02%,33218887,419430400,7.92%,8830000,96100000,14100000,0,3
15:27:01,18bb056420dc,geo-diff-work_worker,5.33%,32421969,419430400,7.73%,7180000,96700000,12100000,0,3
15:27:01,0ca34bb7f7e7,geo-diff-work_worker,0.00%,39772487,419430400,9.48%,7130000,95400000,34600000,0,2
15:27:08,1a15bed5848e,geo-diff-work_worker,14.19%,33502003,419430400,7.99%,9740000,105000000,14100000,0,2
15:27:08,18bb056420dc,geo-diff-work_worker,13.06%,32621199,419430400,7.78%,7860000,105000000,12100000,0,3
15:27:08,0ca34bb7f7e7,geo-diff-work_worker,13.12%,39992688,419430400,9.54%,7730000,103000000,34600000,0,2
15:27:16,1a15bed5848e,geo-diff-work_worker,0.00%,33669775,419430400,8.03%,10200000,110000000,14100000,0,2
15:27:16,18bb056420dc,geo-diff-work_worker,0.00%,32621199,419430400,7.78%,8279999,110000000,12100000,0,2
15:27:16,0ca34bb7f7e7,geo-diff-work_worker,7.92%,40003174,419430400,9.54%,8270000,109000000,34600000,0,2
15:27:24,1a15bed5848e,geo-diff-work_worker,11.44%,33732689,419430400,8.04%,10800000,116000000,14100000,0,2
15:27:24,18bb056420dc,geo-diff-work_worker,14.61%,32631685,419430400,7.78%,8760000,115000000,12100000,0,2
15:27:24,0ca34bb7f7e7,geo-diff-work_worker,14.24%,40181432,419430400,9.58%,8640000,113000000,34600000,0,2
15:27:31,1a15bed5848e,geo-diff-work_worker,0.00%,33774632,419430400,8.05%,11400000,121000000,14100000,0,2
15:27:31,18bb056420dc,geo-diff-work_worker,0.00%,32893829,419430400,7.84%,9250000,121000000,12100000,0,2
15:27:31,0ca34bb7f7e7,geo-diff-work_worker,2.73%,40265318,419430400,9.60%,9240000,119000000,34600000,0,2
15:27:39,1a15bed5848e,geo-diff-work_worker,15.65%,33795604,419430400,8.06%,12100000,129000000,14100000,0,3
15:27:39,18bb056420dc,geo-diff-work_worker,14.70%,32914800,419430400,7.85%,9800000,129000000,12100000,0,2
15:27:39,0ca34bb7f7e7,geo-diff-work_worker,11.43%,40401633,419430400,9.63%,9660000,126000000,34600000,0,2
15:27:46,1a15bed5848e,geo-diff-work_worker,5.27%,34026291,419430400,8.11%,12600000,136000000,14100000,0,2
15:27:46,18bb056420dc,geo-diff-work_worker,6.83%,32914800,419430400,7.85%,10300000,136000000,12100000,0,2
15:27:46,0ca34bb7f7e7,geo-diff-work_worker,12.76%,40443576,419430400,9.64%,10200000,134000000,34600000,0,2
15:27:54,1a15bed5848e,geo-diff-work_worker,8.06%,34078720,419430400,8.12%,13200000,142000000,14100000,0,3
15:27:54,18bb056420dc,geo-diff-work_worker,7.55%,33093058,419430400,7.89%,10700000,141000000,12100000,0,3
