UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
15:28:13,75a89fc8edde,geo-diff-work_updater,6.26%,26193428,209715200,12.49%,996000000,1560000,3350000,0,2
15:28:13,31067ca021e4,geo-diff-work_updater,5.25%,23708303,209715200,11.30%,987000000,1540000,4510000,0,2
15:28:13,de422d36a366,geo-diff-work_admin-worker,7.81%,22764584,419430400,5.43%,2330000,427000,12700000,0,5
15:28:13,cf03a1e6aea8,geo-diff-work_dealer,4.99%,63680020,209715200,30.37%,1750000,149000000,734000000,0,2
15:28:13,ec9e751316aa,geo-diff-work_rabbitmq-server,0.55%,198076006,536870912,36.89%,2200000000,2140000000,189000000,2109999999,86
15:28:21,75a89fc8edde,geo-diff-work_updater,13.52%,26466058,209715200,12.62%,1040000000,1630000,3350000,0,2
15:28:21,31067ca021e4,geo-diff-work_updater,14.06%,21988638,209715200,10.49%,1030000000,1620000,4510000,0,2
15:28:21,de422d36a366,geo-diff-work_admin-worker,17.56%,22586327,419430400,5.38%,2440000,448000,12700000,0,5
15:28:21,cf03a1e6aea8,geo-diff-work_dealer,10.09%,64088965,209715200,30.56%,1820000,156000000,741000000,0,2
15:28:21,ec9e751316aa,geo-diff-work_rabbitmq-server,28.31%,215272652,536870912,40.09%,2320000000,2250000000,203000000,2220000000,86
15:28:29,75a89fc8edde,geo-diff-work_updater,0.00%,26224885,209715200,12.50%,1090000000,1700000,3350000,0,2
15:28:29,31067ca021e4,geo-diff-work_updater,0.00%,22135439,209715200,10.56%,1080000000,1680000,4510000,0,2
15:28:29,de422d36a366,geo-diff-work_admin-worker,0.24%,22617784,419430400,5.39%,2520000,463000,12800000,0,5
15:28:29,cf03a1e6aea8,geo-diff-work_dealer,6.16%,64267223,209715200,30.65%,1900000,163000000,748000000,0,2
15:28:29,ec9e751316aa,geo-diff-work_rabbitmq-server,0.35%,208666624,536870912,38.86%,2410000000,2350000000,212000000,2320000000,86
