UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
15:24:21,f01cbc60b6e6,geo-diff-work_worker,0.00%,29894901,419430400,7.13%,1310,368,17900000,0,2
15:24:21,f781d6ae2b57,geo-diff-work_worker,0.00%,29286727,419430400,6.98%,1310,368,21600000,0,2
15:24:21,cbcea04d08c4,geo-diff-work_worker,0.00%,27682406,419430400,6.60%,1310,368,15500000,0,2
15:24:29,f01cbc60b6e6,geo-diff-work_worker,0.00%,30492590,419430400,7.27%,1820,642,17900000,0,2
15:24:29,f781d6ae2b57,geo-diff-work_worker,0.00%,29905387,419430400,7.13%,1820,642,21800000,0,2
15:24:29,cbcea04d08c4,geo-diff-work_worker,0.00%,28248637,419430400,6.74%,1750,642,15500000,0,2
15:24:36,f01cbc60b6e6,geo-diff-work_worker,0.00%,30492590,419430400,7.27%,1870,684,17900000,0,2
15:24:36,f781d6ae2b57,geo-diff-work_worker,0.00%,29905387,419430400,7.13%,1870,684,21800000,0,2
15:24:36,cbcea04d08c4,geo-diff-work_worker,0.00%,28248637,419430400,6.74%,1870,684,15500000,0,2
15:24:44,f01cbc60b6e6,geo-diff-work_worker,0.00%,30586961,419430400,7.29%,3460,2170,17900000,0,2
15:24:44,f781d6ae2b57,geo-diff-work_worker,0.00%,30010245,419430400,7.15%,3590,2170,21800000,0,2
15:24:44,cbcea04d08c4,geo-diff-work_worker,0.00%,28353495,419430400,6.76%,3590,2170,15500000,0,2
15:24:52,f01cbc60b6e6,geo-diff-work_worker,0.00%,30586961,419430400,7.29%,3460,2170,17900000,0,2
15:24:52,f781d6ae2b57,geo-diff-work_worker,0.00%,30010245,419430400,7.15%,3660,2170,21800000,0,2
15:24:52,cbcea04d08c4,geo-diff-work_worker,0.00%,28353495,419430400,6.76%,3660,2170,15500000,0,2
15:24:59,f01cbc60b6e6,geo-diff-work_worker,0.00%,30586961,419430400,7.29%,3460,2170,17900000,0,2
