UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
13:49:16,a40b352a620e,geo-diff-work_dealer,10.11%,36259758,209715200,17.29%,70000,6530000,51100000,0,2
13:49:24,43f2d6433bb7,geo-diff-work_admin-worker,15.67%,23016243,419430400,5.49%,246000,58200,6170000,0,5
13:49:24,036ae4d03066,geo-diff-work_rabbitmq-server,29.31%,196712857,536870912,36.64%,200000000,192000000,63500000,193000000,86
13:49:24,8826c50a4680,geo-diff-work_updater,14.88%,18150850,209715200,8.65%,88800000,141000,1670000,0,2
13:49:24,9b3810eaa86c,geo-diff-work_updater,15.27%,16494100,209715200,7.87%,80700000,133000,20500,0,2
13:49:24,a40b352a620e,geo-diff-work_dealer,9.08%,34131148,209715200,16.28%,159000,12500000,56600000,0,2
13:49:31,43f2d6433bb7,geo-diff-work_admin-worker,14.53%,22848471,419430400,5.45%,363000,84400,6170000,0,5
13:49:31,036ae4d03066,geo-diff-work_rabbitmq-server,30.96%,223241830,536870912,41.59%,312000000,298000000,65500000,300000000,86
13:49:31,8826c50a4680,geo-diff-work_updater,13.61%,19115540,209715200,9.12%,139000000,220000,1670000,0,2
13:49:31,9b3810eaa86c,geo-diff-work_updater,16.05%,18727567,209715200,8.93%,140000000,228000,20500,0,2
13:49:31,a40b352a620e,geo-diff-work_dealer,10.27%,32317112,209715200,15.41%,231000,17200000,60900000,0,2
13:49:39,43f2d6433bb7,geo-diff-work_admin-worker,16.84%,22858956,419430400,5.45%,483000,112000,6170000,0,5
13:49:39,036ae4d03066,geo-diff-work_rabbitmq-server,28.45%,205625753,536870912,38.31%,423000000,409000000,66500000,410000000,86
13:49:39,8826c50a4680,geo-diff-work_updater,13.34%,18779996,209715200,8.96%,189000000,300000,1670000,0,2
13:49:39,9b3810eaa86c,geo-diff-work_updater,13.06%,17626562,209715200,8.40%,192000000,309000,20500,0,2
13:49:39,a40b352a620e,geo-diff-work_dealer,8.77%,31687966,209715200,15.11%,314000,25300000,68100000,0,2
13:49:47,43f2d6433bb7,geo-diff-work_admin-worker,18.27%,22785556,419430400,5.43%,615000,139000,6170000,0,5
13:49:47,036ae4d03066,geo-diff-work_rabbitmq-server,27.31%,212231782,536870912,39.53%,533000000,515000000,66900000,515000000,86
13:49:47,8826c50a4680,geo-diff-work_updater,12.71%,20017315,209715200,9.54%,237000000,380000,1670000,0,2
13:49:47,9b3810eaa86c,geo-diff-work_updater,14.42%,18014535,209715200,8.59%,241000000,392000,24600,0,2
13:49:47,a40b352a620e,geo-diff-work_dealer,4.30%,31310479,209715200,14.93%,409000,33700000,75900000,0,2
13:49:55,43f2d6433bb7,geo-diff-work_admin-worker,17.48%,22712156,419430400,5.42%,739000,166000,6170000,0,5
13:49:55,036ae4d03066,geo-diff-work_rabbitmq-server,30.78%,207827763,536870912,38.71%,648000000,625000000,68300000,621000000,86
13:49:55,8826c50a4680,geo-diff-work_updater,13.99%,20625489,209715200,9.83%,289000000,462000,1670000,0,2
13:49:55,9b3810eaa86c,geo-diff-work_updater,14.82%,20352860,209715200,9.71%,290000000,472000,24600,0,2
13:49:55,a40b352a620e,geo-diff-work_dealer,1.42%,31362908,209715200,14.96%,503000,42500000,84700000,0,2
13:50:02,43f2d6433bb7,geo-diff-work_admin-worker,0.61%,22659727,419430400,5.40%,852000,191000,6170000,0,5
13:50:02,036ae4d03066,geo-diff-work_rabbitmq-server,26.94%,215796940,536870912,40.20%,766000000,738000000,78000000,733000000,86
13:50:02,8826c50a4680,geo-diff-work_updater,0.50%,20279459,209715200,9.67%,343000000,543000,1670000,0,2
13:50:02,9b3810eaa86c,geo-diff-work_updater,0.44%,18874368,209715200,9.00%,342000000,550000,24600,0,2
13:50:02,a40b352a620e,geo-diff-work_dealer,2.27%,31436308,209715200,14.99%,603000,50300000,92100000,0,2
13:50:10,43f2d6433bb7,geo-diff-work_admin-worker,3.29%,22617784,419430400,5.39%,986000,221000,6170000,0,5
13:50:10,036ae4d03066,geo-diff-work_rabbitmq-server,8.28%,223136972,536870912,41.57%,914000000,882000000,80300000,875000000,86
13:50:10,8826c50a4680,geo-diff-work_updater,3.26%,20887633,209715200,9.96%,410000000,639000,1670000,0,2
13:50:10,9b3810eaa86c,geo-diff-work_updater,3.12%,19608371,209715200,9.35%,411000000,650000,24600,0,2
13:50:10,a40b352a620e,geo-diff-work_dealer,9.19%,30691819,209715200,14.63%,698000,58100000,99500000,0,2
13:50:18,43f2d6433bb7,geo-diff-work_admin-worker,15.94%,22607298,419430400,5.39%,1120000,251000,6170000,0,5
13:50:18,036ae4d03066,geo-diff-work_rabbitmq-server,23.97%,215796940,536870912,40.20%,1030000000,999000000,81900000,992000000,86
13:50:18,8826c50a4680,geo-diff-work_updater,10.93%,21820866,209715200,10.41%,464000000,729000,1670000,0,2
13:50:18,9b3810eaa86c,geo-diff-work_updater,12.65%,20373831,209715200,9.72%,459000000,727000,24600,0,2
13:50:18,a40b352a620e,geo-diff-work_dealer,8.06%,30901534,209715200,14.73%,798000,67099999,108000000,0,2
13:50:26,43f2d6433bb7,geo-diff-work_admin-worker,8.97%,22628270,419430400,5.40%,1260000,277000,6180000,0,5
13:50:26,036ae4d03066,geo-diff-work_rabbitmq-server,17.48%,234147020,536870912,43.61%,1130000000,1100000000,92600000,1090000000,86
13:50:26,8826c50a4680,geo-diff-work_updater,9.24%,21411921,209715200,10.21%,508000000,809000,1670000,0,2
13:50:26,9b3810eaa86c,geo-diff-work_updater,11.97%,20153630,209715200,9.61%,502000000,808000,24600,0,2
13:50:26,a40b352a620e,geo-diff-work_dealer,4.33%,30366760,209715200,14.48%,898000,75200000,115000000,0,2
13:50:34,43f2d6433bb7,geo-diff-work_admin-worker,15.95%,22680698,419430400,5.41%,1370000,301000,6290000,0,5
13:50:34,036ae4d03066,geo-diff-work_rabbitmq-server,29.96%,231525580,536870912,43.13%,1270000000,1220000000,95700000,1210000000,86
13:50:34,8826c50a4680,geo-diff-work_updater,15.56%,21537751,209715200,10.27%,567000000,896000,1670000,0,2
13:50:34,9b3810eaa86c,geo-diff-work_updater,15.26%,20573061,209715200,9.81%,567000000,906000,24600,0,2
13:50:34,a40b352a620e,geo-diff-work_dealer,8.81%,31792824,209715200,15.16%,992000,84900000,125000000,0,2
13:50:42,43f2d6433bb7,geo-diff-work_admin-worker,15.79%,22659727,419430400,5.40%,1500000,332000,6290000,0,5
13:50:42,036ae4d03066,geo-diff-work_rabbitmq-server,31.14%,206674329,536870912,38.50%,1390000000,1340000000,98000000,1330000000,86
13:50:42,8826c50a4680,geo-diff-work_updater,14.64%,21286092,209715200,10.15%,624000000,980000,1680000,0,2
13:50:42,9b3810eaa86c,geo-diff-work_updater,13.52%,20499660,209715200,9.78%,614000000,976000,24600,0,2
13:50:42,a40b352a620e,geo-diff-work_dealer,10.09%,30754734,209715200,14.67%,1080000,92100000,131000000,0,2
13:50:49,43f2d6433bb7,geo-diff-work_admin-worker,16.11%,22638755,419430400,5.40%,1620000,358000,6290000,0,5
13:50:49,036ae4d03066,geo-diff-work_rabbitmq-server,28.99%,231630438,536870912,43.15%,1520000000,1460000000,110000000,1450000000,86
13:50:49,8826c50a4680,geo-diff-work_updater,15.23%,22984785,209715200,10.96%,679000000,1060000,1680000,0,2
13:50:49,9b3810eaa86c,geo-diff-work_updater,15.15%,21495808,209715200,10.25%,668000000,1060000,24600,0,2
13:50:49,a40b352a620e,geo-diff-work_dealer,8.65%,29045555,209715200,13.85%,1160000,99200000,137000000,0,2
13:50:57,43f2d6433bb7,geo-diff-work_admin-worker,17.38%,22628270,419430400,5.39%,1740000,386000,6290000,0,5
13:50:57,036ae4d03066,geo-diff-work_rabbitmq-server,29.02%,215377510,536870912,40.11%,1630000000,1580000000,112000000,1570000000,86
13:50:57,8826c50a4680,geo-diff-work_updater,14.71%,23142072,209715200,11.04%,734000000,1150000,1680000,0,2
13:50:57,9b3810eaa86c,geo-diff-work_updater,10.32%,22439526,209715200,10.70%,722000000,1140000,24600,0,2
13:50:57,a40b352a620e,geo-diff-work_dealer,10.02%,29926359,209715200,14.27%,1250000,108000000,145000000,0,2
13:51:05,43f2d6433bb7,geo-diff-work_admin-worker,18.27%,22617784,419430400,5.39%,1870000,414000,6290000,0,5
13:51:05,036ae4d03066,geo-diff-work_rabbitmq-server,30.20%,208037478,536870912,38.75%,1740000000,1680000000,122000000,1670000000,86
13:51:05,8826c50a4680,geo-diff-work_updater,13.15%,25165824,209715200,12.00%,779000000,1230000,1680000,0,2
13:51:05,9b3810eaa86c,geo-diff-work_updater,14.55%,23215472,209715200,11.07%,768000000,1220000,24600,0,2
13:51:05,a40b352a620e,geo-diff-work_dealer,10.48%,28940697,209715200,13.80%,1340000,115000000,152000000,0,2
13:51:13,43f2d6433bb7,geo-diff-work_admin-worker,17.88%,22617784,419430400,5.39%,2000000,441000,6290000,0,5
13:51:13,036ae4d03066,geo-diff-work_rabbitmq-server,28.76%,219991244,536870912,40.98%,1850000000,1780000000,122000000,1770000000,86
13:51:13,8826c50a4680,geo-diff-work_updater,13.72%,24714936,209715200,11.79%,830000000,1310000,1680000,0,2
13:51:13,9b3810eaa86c,geo-diff-work_updater,13.62%,23152558,209715200,11.04%,823000000,1310000,24600,0,2
13:51:13,a40b352a620e,geo-diff-work_dealer,11.64%,30293360,209715200,14.44%,1420000,123000000,160000000,0,2
13:51:21,43f2d6433bb7,geo-diff-work_admin-worker,16.09%,22617784,419430400,5.39%,2110000,466000,6290000,0,5
13:51:21,036ae4d03066,geo-diff-work_rabbitmq-server,29.82%,217579520,536870912,40.53%,1970000000,1910000000,124000000,1890000000,86
13:51:21,8826c50a4680,geo-diff-work_updater,14.46%,24631050,209715200,11.74%,889000000,1400000,1680000,0,2
13:51:21,9b3810eaa86c,geo-diff-work_updater,17.31%,22093496,209715200,10.54%,880000000,1390000,24600,0,2
13:51:21,a40b352a620e,geo-diff-work_dealer,5.68%,29821501,209715200,14.22%,1500000,130000000,166000000,0,2
13:51:28,43f2d6433bb7,geo-diff-work_admin-worker,6.70%,22617784,419430400,5.39%,2220000,493000,6290000,0,5
13:51:28,036ae4d03066,geo-diff-work_rabbitmq-server,15.89%,235719884,536870912,43.90%,2100000000,2029999999,131000000,2020000000,86
13:51:28,8826c50a4680,geo-diff-work_updater,6.18%,25302138,209715200,12.07%,948000000,1480000,1680000,0,2
13:51:28,9b3810eaa86c,geo-diff-work_updater,5.41%,23551016,209715200,11.23%,939000000,1480000,32800,0,2
13:51:28,a40b352a620e,geo-diff-work_dealer,0.00%,29202841,209715200,13.92%,1590000,138000000,173000000,0,2
13:51:36,43f2d6433bb7,geo-diff-work_admin-worker,0.39%,22638755,419430400,5.40%,2350000,519000,6290000,0,5
13:51:36,036ae4d03066,geo-diff-work_rabbitmq-server,0.48%,209505484,536870912,39.03%,2220000000,2140000000,132000000,2130000000,86
13:51:36,8826c50a4680,geo-diff-work_updater,0.00%,26476544,209715200,12.62%,1000000000,1570000,1680000,0,2
13:51:36,9b3810eaa86c,geo-diff-work_updater,0.96%,24505221,209715200,11.69%,991000000,1560000,32800,0,2
13:51:36,a40b352a620e,geo-diff-work_dealer,0.00%,30104616,209715200,14.35%,1690000,147000000,182000000,0,2
13:51:44,43f2d6433bb7,geo-diff-work_admin-worker,6.13%,22638755,419430400,5.40%,2500000,547000,6290000,0,5
13:51:44,036ae4d03066,geo-diff-work_rabbitmq-server,12.53%,210449203,536870912,39.20%,2320000000,2240000000,132000000,2220000000,86
13:51:44,8826c50a4680,geo-diff-work_updater,3.60%,27210547,209715200,12.97%,1040000000,1650000,1680000,0,2
13:51:44,9b3810eaa86c,geo-diff-work_updater,2.33%,24798822,209715200,11.82%,1030000000,1640000,32800,0,2
13:51:44,a40b352a620e,geo-diff-work_dealer,0.00%,30817648,209715200,14.70%,1790000,155000000,188000000,0,2
13:51:52,43f2d6433bb7,geo-diff-work_admin-worker,5.18%,22638755,419430400,5.40%,2630000,573000,6290000,0,5
13:51:52,036ae4d03066,geo-diff-work_rabbitmq-server,8.75%,224709836,536870912,41.86%,2440000000,2350000000,132000000,2340000000,86
13:51:52,8826c50a4680,geo-diff-work_updater,2.64%,29171384,209715200,13.91%,1100000000,1740000,1680000,0,2
13:51:52,9b3810eaa86c,geo-diff-work_updater,0.00%,25826426,209715200,12.31%,1080000000,1720000,32800,0,2
13:51:52,a40b352a620e,geo-diff-work_dealer,3.17%,30230446,209715200,14.41%,1890000,165000000,198000000,0,2
13:52:00,43f2d6433bb7,geo-diff-work_admin-worker,6.88%,22638755,419430400,5.40%,2760000,601000,6290000,0,5
13:52:00,036ae4d03066,geo-diff-work_rabbitmq-server,11.60%,230581862,536870912,42.95%,2600000000,2510000000,142000000,2490000000,86
13:52:00,8826c50a4680,geo-diff-work_updater,5.99%,28353495,209715200,13.52%,1170000000,1840000,1680000,0,2
13:52:00,9b3810eaa86c,geo-diff-work_updater,14.91%,26749173,209715200,12.75%,1150000000,1820000,32800,0,2
13:52:00,a40b352a620e,geo-diff-work_dealer,2.82%,30807162,209715200,14.69%,1990000,173000000,205000000,0,2
13:52:08,43f2d6433bb7,geo-diff-work_admin-worker,15.90%,22649241,419430400,5.40%,2870000,627000,6290000,0,5
13:52:08,036ae4d03066,geo-diff-work_rabbitmq-server,31.02%,230581862,536870912,42.94%,2740000000,2640000000,152000000,2620000000,86
13:52:08,8826c50a4680,geo-diff-work_updater,15.79%,27430748,209715200,13.08%,1230000000,1930000,1680000,0,2
13:52:08,9b3810eaa86c,geo-diff-work_updater,15.66%,26004684,209715200,12.40%,1210000000,1900000,32800,0,2
13:52:08,a40b352a620e,geo-diff-work_dealer,9.66%,29129441,209715200,13.89%,2069999,181000000,212000000,0,2
13:52:16,43f2d6433bb7,geo-diff-work_admin-worker,18.95%,22649241,419430400,5.40%,3010000,652000,6290000,0,5
13:52:16,036ae4d03066,geo-diff-work_rabbitmq-server,28.80%,208037478,536870912,38.75%,2850000000,2750000000,153000000,2730000000,86
13:52:16,8826c50a4680,geo-diff-work_updater,12.41%,27881635,209715200,13.29%,1290000000,2020000,1680000,0,2
13:52:16,9b3810eaa86c,geo-diff-work_updater,10.79%,27745320,209715200,13.23%,1260000000,1990000,32800,0,2
13:52:16,a40b352a620e,geo-diff-work_dealer,10.45%,30293360,209715200,14.44%,2170000,190000000,220000000,0,2
13:52:23,43f2d6433bb7,geo-diff-work_admin-worker,17.37%,22659727,419430400,5.40%,3150000,679000,6290000,0,5
13:52:23,036ae4d03066,geo-diff-work_rabbitmq-server,30.74%,212965785,536870912,39.67%,2950000000,2840000000,153000000,2820000000,86
13:52:23,8826c50a4680,geo-diff-work_updater,13.54%,28762439,209715200,13.72%,1330000000,2100000,1680000,0,2
13:52:23,9b3810eaa86c,geo-diff-work_updater,10.39%,29800529,209715200,14.21%,1300000000,2069999,176000,0,2
13:52:23,a40b352a620e,geo-diff-work_dealer,10.40%,30115102,209715200,14.36%,2270000,197000000,227000000,0,2
13:52:31,43f2d6433bb7,geo-diff-work_admin-worker,15.46%,22659727,419430400,5.40%,3270000,707000,6290000,0,5
13:52:31,036ae4d03066,geo-diff-work_rabbitmq-server,30.69%,259103129,536870912,48.26%,3070000000,2960000000,153000000,2940000000,86
13:52:31,8826c50a4680,geo-diff-work_updater,15.46%,27713863,209715200,13.22%,1380000000,2180000,1680000,0,2
13:52:31,9b3810eaa86c,geo-diff-work_updater,14.71%,27965521,209715200,13.34%,1370000000,2170000,176000,0,2
13:52:31,a40b352a620e,geo-diff-work_dealer,10.64%,30597447,209715200,14.59%,2350000,205000000,235000000,0,2
13:52:39,43f2d6433bb7,geo-diff-work_admin-worker,17.24%,22659727,419430400,5.40%,3380000,730000,6290000,0,5
13:52:39,036ae4d03066,geo-diff-work_rabbitmq-server,29.24%,218837811,536870912,40.77%,3200000000,3090000000,155000000,3060000000,86
13:52:39,8826c50a4680,geo-diff-work_updater,14.92%,27871150,209715200,13.29%,1440000000,2270000,1680000,0,2
13:52:39,9b3810eaa86c,geo-diff-work_updater,15.93%,28091351,209715200,13.40%,1420000000,2240000,176000,0,2
13:52:39,a40b352a620e,geo-diff-work_dealer,9.14%,29695672,209715200,14.16%,2440000,213000000,242000000,0,2
13:52:47,43f2d6433bb7,geo-diff-work_admin-worker,16.42%,22670213,419430400,5.40%,3500000,757000,6290000,0,5
13:52:47,036ae4d03066,geo-diff-work_rabbitmq-server,29.51%,220934963,536870912,41.15%,3330000000,3210000000,157000000,3190000000,86
13:52:47,8826c50a4680,geo-diff-work_updater,15.11%,28280094,209715200,13.49%,1500000000,2350000,1680000,0,2
13:52:47,9b3810eaa86c,geo-diff-work_updater,17.21%,29213327,209715200,13.93%,1480000000,2340000,176000,0,2
13:52:47,a40b352a620e,geo-diff-work_dealer,9.73%,29611786,209715200,14.12%,2510000,219000000,248000000,0,2
13:52:54,43f2d6433bb7,geo-diff-work_admin-worker,19.47%,22670213,419430400,5.40%,3630000,783000,6290000,0,5
13:52:54,036ae4d03066,geo-diff-work_rabbitmq-server,28.08%,221354393,536870912,41.23%,3450000000,3330000000,160000000,3300000000,86
13:52:54,8826c50a4680,geo-diff-work_updater,12.64%,29234298,209715200,13.94%,1550000000,2440000,1680000,0,2
13:52:54,9b3810eaa86c,geo-diff-work_updater,12.46%,29978787,209715200,14.29%,1540000000,2420000,176000,0,2
13:52:54,a40b352a620e,geo-diff-work_dealer,10.77%,29863444,209715200,14.24%,2600000,228000000,256000000,0,2
13:53:02,43f2d6433bb7,geo-diff-work_admin-worker,18.74%,22743613,419430400,5.42%,3760000,810000,6380000,0,5
13:53:02,036ae4d03066,geo-diff-work_rabbitmq-server,28.71%,216216371,536870912,40.27%,3550000000,3430000000,160000000,3400000000,86
13:53:02,8826c50a4680,geo-diff-work_updater,13.09%,29234298,209715200,13.94%,1600000000,2520000,1680000,0,2
13:53:02,9b3810eaa86c,geo-diff-work_updater,14.25%,31593594,209715200,15.07%,1590000000,2510000,176000,0,2
13:53:02,a40b352a620e,geo-diff-work_dealer,11.55%,30052188,209715200,14.33%,2700000,237000000,264000000,0,2
13:53:10,43f2d6433bb7,geo-diff-work_admin-worker,17.91%,22722641,419430400,5.42%,3880000,837000,6380000,0,5
13:53:10,036ae4d03066,geo-diff-work_rabbitmq-server,31.04%,227855564,536870912,42.43%,3670000000,3540000000,171000000,3510000000,86
13:53:10,8826c50a4680,geo-diff-work_updater,13.54%,30450647,209715200,14.52%,1650000000,2600000,1680000,0,2
13:53:10,9b3810eaa86c,geo-diff-work_updater,8.55%,30314332,209715200,14.46%,1630000000,2570000,315000,0,2
13:53:10,a40b352a620e,geo-diff-work_dealer,10.79%,30335303,209715200,14.47%,2810000,247000000,274000000,0,2
13:53:18,43f2d6433bb7,geo-diff-work_admin-worker,14.07%,22722641,419430400,5.42%,4000000,862000,6380000,0,5
13:53:18,036ae4d03066,geo-diff-work_rabbitmq-server,27.40%,233413017,536870912,43.47%,3800000000,3670000000,171000000,3650000000,86
13:53:18,8826c50a4680,geo-diff-work_updater,11.70%,30964449,209715200,14.76%,1710000000,2690000,1680000,0,2
13:53:18,9b3810eaa86c,geo-diff-work_updater,11.73%,30859591,209715200,14.71%,1700000000,2670000,315000,0,2
13:53:18,a40b352a620e,geo-diff-work_dealer,0.00%,30450647,209715200,14.52%,2880000,254000000,280000000,0,2
13:53:25,43f2d6433bb7,geo-diff-work_admin-worker,0.43%,22712156,419430400,5.41%,4120000,889000,6380000,0,5
13:53:25,036ae4d03066,geo-diff-work_rabbitmq-server,1.38%,217474662,536870912,40.51%,3940000000,3810000000,173000000,3780000000,86
13:53:25,8826c50a4680,geo-diff-work_updater,0.00%,29999759,209715200,14.30%,1780000000,2790000,1680000,0,2
13:53:25,9b3810eaa86c,geo-diff-work_updater,13.62%,31058821,209715200,14.81%,1760000000,2760000,315000,0,2
13:53:25,a40b352a620e,geo-diff-work_dealer,0.00%,29915873,209715200,14.27%,2980000,264000000,289000000,0,2
13:53:33,43f2d6433bb7,geo-diff-work_admin-worker,0.42%,22701670,419430400,5.41%,4260000,917000,6380000,0,5
13:53:33,036ae4d03066,geo-diff-work_rabbitmq-server,0.52%,207513190,536870912,38.66%,4050000000,3920000000,173000000,3880000000,86
13:53:33,8826c50a4680,geo-diff-work_updater,0.00%,30932992,209715200,14.75%,1830000000,2870000,1680000,0,2
13:53:33,9b3810eaa86c,geo-diff-work_updater,12.65%,31960596,209715200,15.24%,1810000000,2850000,315000,0,2
13:53:33,a40b352a620e,geo-diff-work_dealer,0.00%,30534533,209715200,14.56%,3080000,272000000,296000000,0,2
13:53:41,43f2d6433bb7,geo-diff-work_admin-worker,0.42%,22691184,419430400,5.41%,4390000,943000,6380000,0,5
13:53:41,036ae4d03066,geo-diff-work_rabbitmq-server,0.44%,230791577,536870912,42.99%,4150000000,4010000000,173000000,3970000000,86
13:53:41,8826c50a4680,geo-diff-work_updater,0.00%,31698452,209715200,15.12%,1870000000,2950000,1740000,0,2
13:53:41,9b3810eaa86c,geo-diff-work_updater,7.91%,31750881,209715200,15.14%,1850000000,2930000,319000,0,2
13:53:41,a40b352a620e,geo-diff-work_dealer,0.00%,30534533,209715200,14.56%,3180000,279000000,303000000,0,2
13:53:49,43f2d6433bb7,geo-diff-work_admin-worker,4.23%,22712156,419430400,5.42%,4530000,973000,6430000,0,5
13:53:49,036ae4d03066,geo-diff-work_rabbitmq-server,6.41%,232993587,536870912,43.40%,4280000000,4139999999,177000000,4099999999,86
13:53:49,8826c50a4680,geo-diff-work_updater,4.72%,30408704,209715200,14.50%,1930000000,3040000,1740000,0,2
13:53:49,9b3810eaa86c,geo-diff-work_updater,15.13%,32327598,209715200,15.41%,1900000000,3020000,319000,0,2
13:53:49,a40b352a620e,geo-diff-work_dealer,0.78%,30010245,209715200,14.31%,3280000,290000000,313000000,0,2
13:53:57,43f2d6433bb7,geo-diff-work_admin-worker,14.29%,22701670,419430400,5.41%,4660000,1000000,6430000,0,5
13:53:57,036ae4d03066,geo-diff-work_rabbitmq-server,28.99%,230162432,536870912,42.87%,4420000000,4269999999,181000000,4240000000,86
13:53:57,8826c50a4680,geo-diff-work_updater,13.55%,31163678,209715200,14.86%,1990000000,3130000,1740000,0,2
13:53:57,9b3810eaa86c,geo-diff-work_updater,15.88%,32338083,209715200,15.42%,1960000000,3100000,319000,0,2
13:53:57,a40b352a620e,geo-diff-work_dealer,10.03%,30282874,209715200,14.44%,3370000,299000000,321000000,0,2
13:54:04,43f2d6433bb7,geo-diff-work_admin-worker,16.58%,22691184,419430400,5.41%,4770000,1030000,6430000,0,5
13:54:04,036ae4d03066,geo-diff-work_rabbitmq-server,28.80%,235824742,536870912,43.92%,4540000000,4390000000,182000000,4360000000,86
13:54:04,8826c50a4680,geo-diff-work_updater,15.45%,31939624,209715200,15.23%,2049999999,3210000,1740000,0,2
13:54:04,9b3810eaa86c,geo-diff-work_updater,16.69%,32453427,209715200,15.48%,2029999999,3190000,319000,0,2
13:54:04,a40b352a620e,geo-diff-work_dealer,9.21%,30219960,209715200,14.41%,3440000,305000000,326000000,0,2
13:54:12,43f2d6433bb7,geo-diff-work_admin-worker,17.38%,22764584,419430400,5.43%,4890000,1060000,6550000,0,5
13:54:12,036ae4d03066,geo-diff-work_rabbitmq-server,28.15%,228589568,536870912,42.57%,4650000000,4500000000,190000000,4460000000,86
13:54:12,8826c50a4680,geo-diff-work_updater,14.70%,32390512,209715200,15.45%,2089999999,3290000,1740000,0,2
13:54:12,9b3810eaa86c,geo-diff-work_updater,13.77%,33386659,209715200,15.92%,2080000000,3270000,319000,0,2
13:54:12,a40b352a620e,geo-diff-work_dealer,11.00%,30198988,209715200,14.40%,3530000,314000000,334000000,0,2
13:54:20,43f2d6433bb7,geo-diff-work_admin-worker,15.28%,22743613,419430400,5.42%,5030000,1080000,6550000,0,5
13:54:20,036ae4d03066,geo-diff-work_rabbitmq-server,28.98%,235719884,536870912,43.90%,4750000000,4590000000,191000000,4560000000,86
13:54:20,8826c50a4680,geo-diff-work_updater,16.66%,25857884,209715200,12.33%,2140000000,3370000,1740000,0,2
13:54:20,9b3810eaa86c,geo-diff-work_updater,11.93%,33470545,209715200,15.96%,2109999999,3330000,319000,0,2
13:54:20,a40b352a620e,geo-diff-work_dealer,9.45%,29517414,209715200,14.07%,3640000,323000000,343000000,0,2
13:54:28,43f2d6433bb7,geo-diff-work_admin-worker,16.48%,22743613,419430400,5.42%,5140000,1110000,6550000,0,5
13:54:28,036ae4d03066,geo-diff-work_rabbitmq-server,30.45%,225863270,536870912,42.07%,4870000000,4700000000,191000000,4670000000,86
13:54:28,8826c50a4680,geo-diff-work_updater,14.63%,28038922,209715200,13.37%,2190000000,3450000,1750000,0,2
13:54:28,9b3810eaa86c,geo-diff-work_updater,14.41%,33187430,209715200,15.82%,2160000000,3410000,319000,0,2
13:54:28,a40b352a620e,geo-diff-work_dealer,8.81%,29643243,209715200,14.13%,3730000,332000000,351000000,0,2
13:54:35,43f2d6433bb7,geo-diff-work_admin-worker,17.33%,22743613,419430400,5.42%,5260000,1130000,6550000,0,5
13:54:35,036ae4d03066,geo-diff-work_rabbitmq-server,29.68%,214119219,536870912,39.89%,4990000000,4820000000,196000000,4790000000,86
13:54:35,8826c50a4680,geo-diff-work_updater,14.36%,28500295,209715200,13.59%,2250000000,3540000,1750000,0,2
