UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
13:50:11,43978a96ff0c,geo-diff-work_worker,0.00%,28594667,419430400,6.82%,846000,13000000,0,0,2
13:50:11,9ad27318b686,geo-diff-work_worker,10.22%,29580328,419430400,7.05%,4940000,67800000,0,0,2
13:50:18,43978a96ff0c,geo-diff-work_worker,9.09%,28867297,419430400,6.88%,1650000,22500000,0,0,2
13:50:18,9ad27318b686,geo-diff-work_worker,14.32%,29936844,419430400,7.14%,5680000,76600000,0,0,2
13:50:26,43978a96ff0c,geo-diff-work_worker,9.75%,28930211,419430400,6.90%,2360000,30300000,0,0,2
13:50:26,9ad27318b686,geo-diff-work_worker,16.31%,29957816,419430400,7.14%,6430000,84400000,0,0,3
13:50:34,43978a96ff0c,geo-diff-work_worker,15.66%,29213327,419430400,6.96%,3270000,40400000,0,0,3
13:50:34,9ad27318b686,geo-diff-work_worker,11.01%,30125588,419430400,7.18%,7310000,94200000,0,0,2
13:50:41,43978a96ff0c,geo-diff-work_worker,14.75%,29276241,419430400,6.98%,3900000,50800000,0,0,3
13:50:41,9ad27318b686,geo-diff-work_worker,13.05%,30282874,419430400,7.22%,7950000,104000000,0,0,3
13:50:49,43978a96ff0c,geo-diff-work_worker,17.24%,29569843,419430400,7.05%,4500000,60400000,0,0,2
13:50:49,9ad27318b686,geo-diff-work_worker,13.51%,30471618,419430400,7.26%,8510000,113000000,0,0,2
13:50:57,43978a96ff0c,geo-diff-work_worker,15.02%,29842472,419430400,7.11%,5220000,69100000,0,0,3
13:50:57,9ad27318b686,geo-diff-work_worker,13.37%,30492590,419430400,7.27%,9250000,123000000,0,0,2
13:51:04,43978a96ff0c,geo-diff-work_worker,14.62%,29842472,419430400,7.12%,5950000,77400000,0,0,3
13:51:04,9ad27318b686,geo-diff-work_worker,8.35%,30702305,419430400,7.32%,9920000,131000000,0,0,2
13:51:12,43978a96ff0c,geo-diff-work_worker,13.26%,29905387,419430400,7.13%,6650000,85300000,0,0,2
13:51:12,9ad27318b686,geo-diff-work_worker,3.74%,30901534,419430400,7.37%,10600000,139000000,0,0,2
13:51:19,43978a96ff0c,geo-diff-work_worker,1.55%,29968302,419430400,7.14%,7340000,94700000,0,0,3
13:51:19,9ad27318b686,geo-diff-work_worker,0.00%,30974935,419430400,7.39%,11500000,150000000,0,0,2
13:51:27,43978a96ff0c,geo-diff-work_worker,15.76%,30335303,419430400,7.23%,8060000,106000000,0,0,3
13:51:27,9ad27318b686,geo-diff-work_worker,4.09%,31226593,419430400,7.44%,12300000,163000000,0,0,2
13:51:35,43978a96ff0c,geo-diff-work_worker,15.29%,30387732,419430400,7.25%,8880000,116000000,0,0,2
13:51:35,9ad27318b686,geo-diff-work_worker,16.06%,31499223,419430400,7.51%,13100000,173000000,0,0,3
13:51:42,43978a96ff0c,geo-diff-work_worker,13.03%,30628904,419430400,7.30%,9550000,124000000,0,0,2
13:51:42,9ad27318b686,geo-diff-work_worker,15.39%,31562137,419430400,7.52%,13800000,181000000,0,0,3
13:51:50,43978a96ff0c,geo-diff-work_worker,15.53%,30870077,419430400,7.36%,10300000,131000000,0,0,2
13:51:50,9ad27318b686,geo-diff-work_worker,13.96%,31824281,419430400,7.59%,14800000,190000000,0,0,2
13:51:57,43978a96ff0c,geo-diff-work_worker,13.80%,31069306,419430400,7.41%,11000000,143000000,0,0,2
13:51:57,9ad27318b686,geo-diff-work_worker,13.80%,31834767,419430400,7.59%,15300000,198000000,0,0,2
13:52:05,43978a96ff0c,geo-diff-work_worker,9.82%,31163678,419430400,7.43%,11600000,153000000,0,0,2
13:52:05,9ad27318b686,geo-diff-work_worker,12.09%,32044482,419430400,7.64%,15800000,208000000,0,0,2
13:52:13,43978a96ff0c,geo-diff-work_worker,15.02%,31268536,419430400,7.46%,12400000,163000000,0,0,3
13:52:13,9ad27318b686,geo-diff-work_worker,8.04%,32191283,419430400,7.67%,16600000,218000000,0,0,3
13:52:20,43978a96ff0c,geo-diff-work_worker,16.26%,31457280,419430400,7.50%,13000000,170000000,0,0,2
13:52:20,9ad27318b686,geo-diff-work_worker,2.85%,32390512,419430400,7.72%,17300000,225000000,0,0,2
13:52:28,43978a96ff0c,geo-diff-work_worker,13.92%,31887196,419430400,7.60%,13800000,178000000,0,0,2
13:52:28,9ad27318b686,geo-diff-work_worker,5.16%,32390512,419430400,7.72%,18100000,234000000,0,0,2
13:52:35,43978a96ff0c,geo-diff-work_worker,5.51%,31960596,419430400,7.62%,14500000,188000000,0,0,2
13:52:35,9ad27318b686,geo-diff-work_worker,0.00%,32390512,419430400,7.72%,18900000,245000000,0,0,2
13:52:43,43978a96ff0c,geo-diff-work_worker,0.00%,32013025,419430400,7.63%,15200000,200000000,0,0,2
13:52:43,9ad27318b686,geo-diff-work_worker,12.88%,32589742,419430400,7.77%,19600000,256000000,0,0,2
13:52:50,43978a96ff0c,geo-diff-work_worker,16.99%,32317112,419430400,7.71%,16200000,212000000,0,0,2
13:52:50,9ad27318b686,geo-diff-work_worker,16.21%,33051115,419430400,7.88%,20500000,267000000,0,0,2
13:52:58,43978a96ff0c,geo-diff-work_worker,15.87%,32327598,419430400,7.71%,16900000,220000000,0,0,2
13:52:58,9ad27318b686,geo-diff-work_worker,12.80%,33061601,419430400,7.88%,21200000,276000000,0,0,2
13:53:06,43978a96ff0c,geo-diff-work_worker,14.34%,32526827,419430400,7.75%,17700000,229000000,0,0,2
13:53:06,9ad27318b686,geo-diff-work_worker,15.94%,33061601,419430400,7.88%,22000000,284000000,0,0,2
13:53:13,43978a96ff0c,geo-diff-work_worker,14.72%,32568770,419430400,7.77%,18400000,238000000,0,0,2
13:53:13,9ad27318b686,geo-diff-work_worker,14.57%,33239859,419430400,7.92%,22700000,293000000,0,0,3
13:53:21,43978a96ff0c,geo-diff-work_worker,14.36%,32788971,419430400,7.82%,19000000,248000000,0,0,2
13:53:21,9ad27318b686,geo-diff-work_worker,12.16%,33418117,419430400,7.97%,23500000,304000000,0,0,2
13:53:29,43978a96ff0c,geo-diff-work_worker,12.26%,32809943,419430400,7.82%,19600000,255000000,0,0,2
13:53:29,9ad27318b686,geo-diff-work_worker,14.93%,33596375,419430400,8.01%,24300000,316000000,0,0,2
13:53:36,43978a96ff0c,geo-diff-work_worker,17.23%,32862371,419430400,7.84%,20400000,264000000,0,0,3
13:53:36,9ad27318b686,geo-diff-work_worker,13.79%,33648803,419430400,8.02%,24900000,321000000,0,0,2
13:53:44,43978a96ff0c,geo-diff-work_worker,15.00%,32935772,419430400,7.85%,21100000,272000000,0,0,2
13:53:44,9ad27318b686,geo-diff-work_worker,12.30%,33680261,419430400,8.03%,25600000,329000000,0,0,2
13:53:51,43978a96ff0c,geo-diff-work_worker,13.40%,33197916,419430400,7.91%,21800000,281000000,0,0,3
13:53:51,9ad27318b686,geo-diff-work_worker,5.30%,33994833,419430400,8.10%,26400000,338000000,0,0,3
13:53:59,43978a96ff0c,geo-diff-work_worker,3.48%,33271316,419430400,7.93%,22500000,291000000,0,0,2
13:53:59,9ad27318b686,geo-diff-work_worker,0.00%,34026291,419430400,8.11%,27200000,350000000,0,0,2
13:54:06,43978a96ff0c,geo-diff-work_worker,15.21%,33470545,419430400,7.98%,23400000,303000000,0,0,3
13:54:06,9ad27318b686,geo-diff-work_worker,11.47%,34256977,419430400,8.17%,28200000,362000000,0,0,2
13:54:14,43978a96ff0c,geo-diff-work_worker,10.25%,33554432,419430400,8.00%,24100000,312000000,0,0,2
13:54:14,9ad27318b686,geo-diff-work_worker,15.27%,34351349,419430400,8.19%,28700000,369000000,0,0,2
13:54:22,43978a96ff0c,geo-diff-work_worker,13.84%,33764147,419430400,8.05%,24900000,320000000,0,0,3
13:54:22,9ad27318b686,geo-diff-work_worker,8.09%,34676408,419430400,8.27%,29400000,377000000,0,0,2
13:54:29,43978a96ff0c,geo-diff-work_worker,16.95%,33900462,419430400,8.08%,25700000,330000000,0,0,2
13:54:29,9ad27318b686,geo-diff-work_worker,17.49%,34676408,419430400,8.27%,30200000,386000000,0,0,2
13:54:37,43978a96ff0c,geo-diff-work_worker,13.16%,33910947,419430400,8.08%,26100000,337000000,0,0,2
13:54:37,9ad27318b686,geo-diff-work_worker,17.08%,34676408,419430400,8.27%,30900000,397000000,0,0,2
13:54:45,43978a96ff0c,geo-diff-work_worker,16.19%,34152120,419430400,8.14%,26700000,347000000,0,0,3
13:54:45,9ad27318b686,geo-diff-work_worker,13.95%,34676408,419430400,8.27%,31600000,408000000,0,0,2
13:54:52,43978a96ff0c,geo-diff-work_worker,16.95%,34131148,419430400,8.14%,27600000,357000000,0,0,2
13:54:52,9ad27318b686,geo-diff-work_worker,15.51%,34875637,419430400,8.31%,32200000,415000000,0,0,2
13:55:00,43978a96ff0c,geo-diff-work_worker,14.10%,34382807,419430400,8.20%,28300000,365000000,0,0,2
13:55:00,9ad27318b686,geo-diff-work_worker,13.59%,34980495,419430400,8.34%,33000000,423000000,0,0,2
13:55:07,43978a96ff0c,geo-diff-work_worker,14.23%,34550579,419430400,8.24%,29100000,374000000,0,0,2
13:55:07,9ad27318b686,geo-diff-work_worker,13.75%,35074867,419430400,8.36%,33800000,432000000,0,0,2
13:55:15,43978a96ff0c,geo-diff-work_worker,2.04%,34550579,419430400,8.24%,29800000,384000000,0,0,2
13:55:15,9ad27318b686,geo-diff-work_worker,0.00%,35190210,419430400,8.39%,34500000,444000000,0,0,2
13:55:23,43978a96ff0c,geo-diff-work_worker,13.22%,34770780,419430400,8.29%,30600000,395000000,0,0,3
13:55:23,9ad27318b686,geo-diff-work_worker,6.21%,35431383,419430400,8.45%,35400000,457000000,0,0,2
13:55:30,43978a96ff0c,geo-diff-work_worker,8.72%,34812723,419430400,8.30%,31400000,404000000,0,0,2
13:55:30,9ad27318b686,geo-diff-work_worker,17.28%,35483811,419430400,8.46%,36200000,465000000,0,0,2
13:55:38,43978a96ff0c,geo-diff-work_worker,16.12%,34949038,419430400,8.33%,32299999,414000000,0,0,2
13:55:38,9ad27318b686,geo-diff-work_worker,11.56%,35504783,419430400,8.46%,36900000,472000000,0,0,3
13:55:45,43978a96ff0c,geo-diff-work_worker,13.14%,35032924,419430400,8.35%,33000000,422000000,0,0,3
13:55:45,9ad27318b686,geo-diff-work_worker,11.95%,35683041,419430400,8.51%,37600000,481000000,0,0,2
13:55:53,43978a96ff0c,geo-diff-work_worker,13.97%,35337011,419430400,8.43%,33500000,430000000,0,0,2
13:55:53,9ad27318b686,geo-diff-work_worker,14.99%,35882270,419430400,8.55%,38300000,493000000,0,0,2
13:56:01,43978a96ff0c,geo-diff-work_worker,13.99%,35473326,419430400,8.46%,34200000,442000000,0,0,2
13:56:01,9ad27318b686,geo-diff-work_worker,9.74%,35955671,419430400,8.57%,38800000,500000000,0,0,2
13:56:08,43978a96ff0c,geo-diff-work_worker,14.25%,35473326,419430400,8.46%,34900000,450000000,0,0,2
13:56:08,9ad27318b686,geo-diff-work_worker,16.79%,36186357,419430400,8.63%,39500000,508000000,0,0,2
13:56:16,43978a96ff0c,geo-diff-work_worker,14.15%,35494297,419430400,8.46%,35500000,457000000,0,0,3
13:56:16,9ad27318b686,geo-diff-work_worker,11.72%,36238786,419430400,8.64%,40300000,516000000,0,0,3
13:56:23,43978a96ff0c,geo-diff-work_worker,13.62%,35934699,419430400,8.57%,36200000,467000000,0,0,2
13:56:23,9ad27318b686,geo-diff-work_worker,0.00%,36396072,419430400,8.68%,41000000,526000000,0,0,2
13:56:31,43978a96ff0c,geo-diff-work_worker,0.00%,35945185,419430400,8.57%,36700000,475000000,0,0,2
13:56:31,9ad27318b686,geo-diff-work_worker,8.83%,36469473,419430400,8.70%,41700000,537000000,0,0,2
13:56:39,43978a96ff0c,geo-diff-work_worker,0.00%,35945185,419430400,8.57%,37400000,484000000,0,0,2
13:56:39,9ad27318b686,geo-diff-work_worker,16.80%,36595302,419430400,8.73%,42400000,546000000,0,0,2
13:56:46,43978a96ff0c,geo-diff-work_worker,13.88%,36008099,419430400,8.59%,38100000,496000000,0,0,2
13:56:46,9ad27318b686,geo-diff-work_worker,16.44%,36763074,419430400,8.76%,43000000,556000000,0,0,3
13:56:54,43978a96ff0c,geo-diff-work_worker,14.19%,36312186,419430400,8.66%,38800000,507000000,0,0,2
13:56:54,9ad27318b686,geo-diff-work_worker,16.87%,36962304,419430400,8.81%,43700000,566000000,0,0,2
13:57:01,43978a96ff0c,geo-diff-work_worker,16.65%,36333158,419430400,8.66%,39400000,513000000,0,0,2
13:57:01,9ad27318b686,geo-diff-work_worker,16.48%,37140561,419430400,8.86%,44300000,574000000,0,0,2
13:57:09,43978a96ff0c,geo-diff-work_worker,15.16%,36427530,419430400,8.69%,40200000,521000000,0,0,3
13:57:09,9ad27318b686,geo-diff-work_worker,14.54%,37245419,419430400,8.88%,45100000,583000000,0,0,2
13:57:17,43978a96ff0c,geo-diff-work_worker,11.94%,36532387,419430400,8.71%,40900000,530000000,0,0,2
13:57:17,9ad27318b686,geo-diff-work_worker,14.07%,37276876,419430400,8.89%,45900000,591000000,0,0,2
13:57:24,43978a96ff0c,geo-diff-work_worker,16.84%,36815503,419430400,8.78%,41700000,541000000,0,0,2
13:57:24,9ad27318b686,geo-diff-work_worker,14.03%,37392220,419430400,8.92%,46600000,602000000,0,0,2
13:57:32,43978a96ff0c,geo-diff-work_worker,12.70%,36909875,419430400,8.80%,42500000,551000000,0,0,2
13:57:32,9ad27318b686,geo-diff-work_worker,0.00%,37559992,419430400,8.96%,47400000,612000000,0,0,2
13:57:39,43978a96ff0c,geo-diff-work_worker,0.00%,37130076,419430400,8.85%,43300000,560000000,0,0,2
13:57:39,9ad27318b686,geo-diff-work_worker,1.92%,37759221,419430400,9.00%,48400000,622000000,0,0,2
13:57:47,43978a96ff0c,geo-diff-work_worker,0.00%,37318819,419430400,8.90%,44100000,568000000,0,0,2
13:57:47,9ad27318b686,geo-diff-work_worker,6.72%,37958451,419430400,9.05%,49100000,631000000,0,0,2
13:57:55,43978a96ff0c,geo-diff-work_worker,2.15%,37318819,419430400,8.90%,45100000,580000000,0,0,2
13:57:55,9ad27318b686,geo-diff-work_worker,16.20%,37958451,419430400,9.05%,50100000,642000000,0,0,2
13:58:02,43978a96ff0c,geo-diff-work_worker,15.15%,37465620,419430400,8.93%,45800000,590000000,0,0,3
13:58:02,9ad27318b686,geo-diff-work_worker,15.05%,38105251,419430400,9.08%,50800000,651000000,0,0,2
13:58:10,43978a96ff0c,geo-diff-work_worker,13.66%,37622906,419430400,8.97%,46400000,599000000,0,0,3
13:58:10,9ad27318b686,geo-diff-work_worker,14.94%,38210109,419430400,9.11%,51400000,661000000,0,0,3
13:58:18,43978a96ff0c,geo-diff-work_worker,14.87%,37717278,419430400,8.99%,46900000,606000000,0,0,2
13:58:18,9ad27318b686,geo-diff-work_worker,14.81%,38346424,419430400,9.14%,52200000,671000000,0,0,2
13:58:25,43978a96ff0c,geo-diff-work_worker,15.15%,37906022,419430400,9.04%,47800000,615000000,0,0,2
13:58:25,9ad27318b686,geo-diff-work_worker,17.20%,38556139,419430400,9.19%,52800000,677000000,0,0,3
13:58:33,43978a96ff0c,geo-diff-work_worker,15.92%,37906022,419430400,9.04%,48600000,624000000,0,0,2
13:58:33,9ad27318b686,geo-diff-work_worker,14.06%,38734397,419430400,9.23%,53600000,686000000,0,0,2
13:58:40,43978a96ff0c,geo-diff-work_worker,13.97%,38063308,419430400,9.08%,49300000,634000000,0,0,3
13:58:40,9ad27318b686,geo-diff-work_worker,16.14%,38744883,419430400,9.24%,54300000,696000000,0,0,3
13:58:48,43978a96ff0c,geo-diff-work_worker,16.22%,38189137,419430400,9.11%,50000000,644000000,0,0,2
13:58:48,9ad27318b686,geo-diff-work_worker,10.26%,38744883,419430400,9.24%,55000000,706000000,0,0,2
13:58:56,43978a96ff0c,geo-diff-work_worker,12.96%,38314967,419430400,9.14%,50600000,652000000,0,0,2
13:58:56,9ad27318b686,geo-diff-work_worker,0.00%,38944112,419430400,9.29%,55800000,716000000,0,0,2
13:59:03,43978a96ff0c,geo-diff-work_worker,12.37%,38535168,419430400,9.19%,51300000,660000000,0,0,2
13:59:03,9ad27318b686,geo-diff-work_worker,0.00%,39132856,419430400,9.33%,56600000,724000000,0,0,2
13:59:11,43978a96ff0c,geo-diff-work_worker,0.00%,38608568,419430400,9.20%,52300000,670000000,0,0,2
13:59:11,9ad27318b686,geo-diff-work_worker,1.91%,39321600,419430400,9.38%,57500000,734000000,0,0,2
13:59:18,43978a96ff0c,geo-diff-work_worker,4.31%,38860226,419430400,9.26%,52900000,681000000,0,0,2
13:59:18,9ad27318b686,geo-diff-work_worker,16.15%,39363543,419430400,9.38%,58300000,746000000,0,0,3
13:59:26,43978a96ff0c,geo-diff-work_worker,12.96%,39048970,419430400,9.31%,53600000,692000000,0,0,2
13:59:26,9ad27318b686,geo-diff-work_worker,16.57%,39583744,419430400,9.44%,58900000,755000000,0,0,3
13:59:34,43978a96ff0c,geo-diff-work_worker,14.91%,39101399,419430400,9.32%,54400000,700000000,0,0,3
13:59:34,9ad27318b686,geo-diff-work_worker,16.30%,39646658,419430400,9.45%,59700000,765000000,0,0,2
13:59:41,43978a96ff0c,geo-diff-work_worker,14.81%,39216742,419430400,9.35%,55100000,708000000,0,0,2
13:59:41,9ad27318b686,geo-diff-work_worker,14.59%,39699087,419430400,9.47%,60400000,773000000,0,0,2
13:59:49,43978a96ff0c,geo-diff-work_worker,17.30%,39363543,419430400,9.38%,56000000,717000000,0,0,3
13:59:49,9ad27318b686,geo-diff-work_worker,16.36%,40034631,419430400,9.54%,61200000,781000000,0,0,2
13:59:56,43978a96ff0c,geo-diff-work_worker,13.39%,39342571,419430400,9.38%,56700000,727000000,0,0,2
13:59:56,9ad27318b686,geo-diff-work_worker,14.18%,40045117,419430400,9.55%,61900000,791000000,0,0,2
14:00:04,43978a96ff0c,geo-diff-work_worker,3.79%,41471180,419430400,9.89%,57200000,734000000,0,0,2
14:00:04,9ad27318b686,geo-diff-work_worker,0.00%,40223375,419430400,9.59%,62500000,800000000,0,0,2
14:00:12,43978a96ff0c,geo-diff-work_worker,13.54%,41628467,419430400,9.93%,58000000,744000000,0,0,3
14:00:12,9ad27318b686,geo-diff-work_worker,12.62%,40244346,419430400,9.59%,63100000,807000000,0,0,2
14:00:19,43978a96ff0c,geo-diff-work_worker,14.25%,41869639,419430400,9.98%,58700000,752000000,0,0,2
14:00:19,9ad27318b686,geo-diff-work_worker,13.62%,40443576,419430400,9.64%,63700000,815000000,0,0,2
14:00:27,5f62acc3783e,geo-diff-work_worker,12.29%,28416409,419430400,6.78%,597000,6330000,0,0,3
14:00:27,43978a96ff0c,geo-diff-work_worker,11.78%,42089840,419430400,10.03%,59400000,759000000,0,0,3
14:00:27,9ad27318b686,geo-diff-work_worker,11.58%,40443576,419430400,9.64%,64400000,822000000,0,0,2
14:00:34,5f62acc3783e,geo-diff-work_worker,7.15%,28573696,419430400,6.81%,1170000,14100000,0,0,2
14:00:34,43978a96ff0c,geo-diff-work_worker,13.44%,42089840,419430400,10.03%,59900000,766000000,0,0,3
14:00:34,9ad27318b686,geo-diff-work_worker,7.82%,40516976,419430400,9.66%,65200000,831000000,0,0,3
14:00:42,5f62acc3783e,geo-diff-work_worker,12.17%,28720496,419430400,6.85%,1730000,23700000,0,0,2
14:00:42,43978a96ff0c,geo-diff-work_worker,13.32%,42142269,419430400,10.05%,60500000,777000000,0,0,2
14:00:42,9ad27318b686,geo-diff-work_worker,14.52%,40579891,419430400,9.68%,65599999,839000000,0,0,2
14:00:50,5f62acc3783e,geo-diff-work_worker,11.16%,28982640,419430400,6.91%,2260000,32200000,0,0,2
14:00:50,43978a96ff0c,geo-diff-work_worker,10.67%,42226155,419430400,10.07%,61100000,785000000,0,0,2
14:00:50,9ad27318b686,geo-diff-work_worker,12.11%,40684748,419430400,9.70%,66099999,847000000,0,0,3
14:00:57,5f62acc3783e,geo-diff-work_worker,11.44%,29108469,419430400,6.94%,2900000,39300000,0,0,2
14:00:57,43978a96ff0c,geo-diff-work_worker,11.72%,42446356,419430400,10.12%,61700000,792000000,0,0,2
14:00:57,9ad27318b686,geo-diff-work_worker,2.50%,40852520,419430400,9.74%,66800000,855000000,0,0,3
14:01:05,5f62acc3783e,geo-diff-work_worker,11.76%,29307699,419430400,6.99%,3580000,46500000,0,0,2
14:01:05,43978a96ff0c,geo-diff-work_worker,11.78%,42519756,419430400,10.14%,62300000,798000000,0,0,2
14:01:05,9ad27318b686,geo-diff-work_worker,1.99%,41041264,419430400,9.79%,67300000,861000000,0,0,3
14:01:13,5f62acc3783e,geo-diff-work_worker,2.16%,29381099,419430400,7.01%,4290000,54400000,0,0,2
14:01:13,43978a96ff0c,geo-diff-work_worker,3.73%,42666557,419430400,10.17%,62900000,806000000,0,0,2
14:01:13,9ad27318b686,geo-diff-work_worker,0.00%,41030778,419430400,9.78%,68100000,869000000,0,0,2
14:01:20,5f62acc3783e,geo-diff-work_worker,3.77%,29643243,419430400,7.07%,4930000,65400000,0,0,2
14:01:20,43978a96ff0c,geo-diff-work_worker,3.88%,42666557,419430400,10.17%,63400000,816000000,0,0,2
14:01:20,9ad27318b686,geo-diff-work_worker,13.47%,41198551,419430400,9.82%,68600000,879000000,0,0,2
14:01:28,5f62acc3783e,geo-diff-work_worker,12.60%,29779558,419430400,7.10%,5660000,76300000,0,0,2
14:01:28,43978a96ff0c,geo-diff-work_worker,11.56%,42897244,419430400,10.23%,64000000,825000000,0,0,2
14:01:28,9ad27318b686,geo-diff-work_worker,12.49%,41282437,419430400,9.84%,69200000,887000000,0,0,3
14:01:35,5f62acc3783e,geo-diff-work_worker,14.60%,29905387,419430400,7.13%,6240000,83300000,0,0,2
14:01:35,43978a96ff0c,geo-diff-work_worker,15.01%,43075502,419430400,10.27%,64800000,833000000,0,0,2
14:01:35,9ad27318b686,geo-diff-work_worker,16.12%,41471180,419430400,9.89%,69800000,895000000,0,0,2
14:01:43,5f62acc3783e,geo-diff-work_worker,14.86%,30083645,419430400,7.17%,6960000,90700000,0,0,3
14:01:43,43978a96ff0c,geo-diff-work_worker,13.17%,43274731,419430400,10.32%,65500000,840000000,0,0,3
14:01:43,9ad27318b686,geo-diff-work_worker,13.71%,41659924,419430400,9.93%,70500000,902000000,0,0,2
14:01:51,5f62acc3783e,geo-diff-work_worker,16.61%,30261903,419430400,7.22%,7560000,98900000,0,0,2
14:01:51,43978a96ff0c,geo-diff-work_worker,13.15%,43264245,419430400,10.31%,66000000,847000000,0,0,2
14:01:51,9ad27318b686,geo-diff-work_worker,12.88%,41764782,419430400,9.96%,71100000,910000000,0,0,2
14:01:58,5f62acc3783e,geo-diff-work_worker,13.89%,30282874,419430400,7.22%,8010000,106000000,0,0,3
14:01:58,43978a96ff0c,geo-diff-work_worker,12.01%,43264245,419430400,10.32%,66400000,854000000,0,0,2
14:01:58,9ad27318b686,geo-diff-work_worker,14.01%,41880125,419430400,9.98%,71700000,919000000,0,0,3
14:02:06,5f62acc3783e,geo-diff-work_worker,15.18%,30723276,419430400,7.33%,8620000,116000000,0,0,2
14:02:06,43978a96ff0c,geo-diff-work_worker,11.75%,43473960,419430400,10.36%,67099999,863000000,0,0,2
14:02:06,9ad27318b686,geo-diff-work_worker,14.65%,41911582,419430400,9.99%,72200000,927000000,0,0,3
14:02:13,5f62acc3783e,geo-diff-work_worker,14.84%,30723276,419430400,7.33%,9280000,123000000,0,0,2
14:02:13,43978a96ff0c,geo-diff-work_worker,13.39%,43673190,419430400,10.41%,67600000,870000000,0,0,2
14:02:13,9ad27318b686,geo-diff-work_worker,16.06%,42026926,419430400,10.02%,72900000,936000000,0,0,2
14:02:21,5f62acc3783e,geo-diff-work_worker,12.16%,30733762,419430400,7.33%,10000000,131000000,0,0,2
14:02:21,43978a96ff0c,geo-diff-work_worker,13.57%,43673190,419430400,10.41%,68500000,879000000,0,0,2
14:02:21,9ad27318b686,geo-diff-work_worker,12.47%,42068869,419430400,10.03%,73400000,942000000,0,0,2
14:02:29,5f62acc3783e,geo-diff-work_worker,14.62%,30754734,419430400,7.33%,10600000,138000000,0,0,3
14:02:29,43978a96ff0c,geo-diff-work_worker,12.91%,43757076,419430400,10.43%,69100000,887000000,0,0,3
14:02:29,9ad27318b686,geo-diff-work_worker,3.93%,42226155,419430400,10.07%,74100000,950000000,0,0,2
14:02:36,5f62acc3783e,geo-diff-work_worker,7.69%,30912020,419430400,7.37%,11100000,146000000,0,0,2
14:02:36,43978a96ff0c,geo-diff-work_worker,6.60%,43840962,419430400,10.45%,69600000,896000000,0,0,3
14:02:36,9ad27318b686,geo-diff-work_worker,0.00%,42435870,419430400,10.12%,74800000,960000000,0,0,2
14:02:44,5f62acc3783e,geo-diff-work_worker,2.23%,31142707,419430400,7.42%,11600000,155000000,0,0,2
14:02:44,43978a96ff0c,geo-diff-work_worker,1.98%,44082135,419430400,10.51%,70200000,906000000,0,0,2
14:02:44,9ad27318b686,geo-diff-work_worker,11.99%,42435870,419430400,10.12%,75500000,971000000,0,0,2
14:02:51,5f62acc3783e,geo-diff-work_worker,0.00%,31163678,419430400,7.43%,12200000,162000000,0,0,2
