UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
14:40:38,d753aafb1284,geo-diff-work_worker,0.00%,24956108,419430400,5.95%,1200,368,5880000,0,2
14:40:38,5602825d9fe4,geo-diff-work_worker,0.00%,24882708,419430400,5.93%,1110,368,1000000,0,2
14:40:45,d753aafb1284,geo-diff-work_worker,0.00%,24956108,419430400,5.95%,1310,410,5880000,0,2
14:40:45,5602825d9fe4,geo-diff-work_worker,0.00%,24882708,419430400,5.93%,1310,410,1000000,0,2
14:40:53,d753aafb1284,geo-diff-work_worker,0.00%,25501368,419430400,6.08%,1740,684,5880000,0,2
14:40:53,5602825d9fe4,geo-diff-work_worker,0.00%,25522339,419430400,6.08%,1740,684,1230000,0,2
14:41:00,d753aafb1284,geo-diff-work_worker,0.00%,25606225,419430400,6.11%,3460,2170,5880000,0,2
14:41:00,5602825d9fe4,geo-diff-work_worker,0.00%,25627197,419430400,6.11%,3460,2170,1230000,0,2
14:41:08,d753aafb1284,geo-diff-work_worker,22.04%,29402071,419430400,7.01%,754000,7870000,5880000,0,2
14:41:08,5602825d9fe4,geo-diff-work_worker,2.66%,29318184,419430400,6.99%,531000,5230000,1230000,0,3
14:41:16,d753aafb1284,geo-diff-work_worker,12.53%,29601300,419430400,7.06%,1140000,14000000,5880000,0,2
14:41:16,5602825d9fe4,geo-diff-work_worker,0.00%,29381099,419430400,7.01%,1040000,12600000,1230000,0,2
14:41:23,d753aafb1284,geo-diff-work_worker,2.32%,29653729,419430400,7.07%,1480000,19600000,5880000,0,3
14:41:23,5602825d9fe4,geo-diff-work_worker,1.35%,29485957,419430400,7.03%,1470000,19800000,1230000,0,2
14:41:31,d753aafb1284,geo-diff-work_worker,0.00%,29863444,419430400,7.12%,1870000,26400000,5880000,0,2
14:41:31,5602825d9fe4,geo-diff-work_worker,11.70%,29695672,419430400,7.08%,1910000,26900000,1230000,0,2
14:41:38,d753aafb1284,geo-diff-work_worker,0.00%,29947330,419430400,7.14%,2360000,34100000,5880000,0,2
14:41:38,5602825d9fe4,geo-diff-work_worker,22.72%,29779558,419430400,7.10%,2360000,34100000,1230000,0,2
14:41:46,d753aafb1284,geo-diff-work_worker,0.74%,30261903,419430400,7.21%,2990000,42100000,5880000,0,2
14:41:46,5602825d9fe4,geo-diff-work_worker,22.46%,30052188,419430400,7.17%,2980000,41800000,1230000,0,3
14:41:54,d753aafb1284,geo-diff-work_worker,12.54%,30272389,419430400,7.22%,3560000,48600000,5880000,0,2
14:41:54,5602825d9fe4,geo-diff-work_worker,10.11%,30136074,419430400,7.18%,3460000,47400000,1230000,0,3
14:42:01,d753aafb1284,geo-diff-work_worker,17.79%,30272389,419430400,7.22%,4090000,54800000,5880000,0,2
14:42:01,5602825d9fe4,geo-diff-work_worker,6.97%,30125588,419430400,7.18%,3920000,52800000,1230000,0,2
14:42:09,d753aafb1284,geo-diff-work_worker,21.79%,30545018,419430400,7.28%,4700000,61400000,5880000,0,2
14:42:09,5602825d9fe4,geo-diff-work_worker,0.00%,30377246,419430400,7.24%,4530000,59800000,1230000,0,2
14:42:16,d753aafb1284,geo-diff-work_worker,14.69%,30618419,419430400,7.30%,5370000,68700000,5880000,0,2
14:42:16,5602825d9fe4,geo-diff-work_worker,0.00%,30597447,419430400,7.29%,5230000,67500000,1230000,0,2
14:42:24,d753aafb1284,geo-diff-work_worker,5.36%,30807162,419430400,7.35%,5860000,73800000,5880000,0,2
14:42:24,5602825d9fe4,geo-diff-work_worker,0.00%,30660362,419430400,7.31%,5780000,73100000,1230000,0,2
14:42:31,d753aafb1284,geo-diff-work_worker,0.00%,30901534,419430400,7.37%,6270000,80700000,5880000,0,2
14:42:31,5602825d9fe4,geo-diff-work_worker,13.96%,30817648,419430400,7.35%,6280000,81400000,1230000,0,2
14:42:39,d753aafb1284,geo-diff-work_worker,0.00%,31174164,419430400,7.43%,6780000,89000000,5880000,0,2
14:42:39,5602825d9fe4,geo-diff-work_worker,25.79%,30817648,419430400,7.35%,6810000,90200000,1230000,0,2
14:42:47,d753aafb1284,geo-diff-work_worker,12.19%,31174164,419430400,7.43%,7370000,98300000,5880000,0,2
14:42:47,5602825d9fe4,geo-diff-work_worker,13.51%,31079792,419430400,7.41%,7300000,97500000,1230000,0,3
14:42:54,d753aafb1284,geo-diff-work_worker,21.83%,31656509,419430400,7.55%,7960000,106000000,5880000,0,3
14:42:54,5602825d9fe4,geo-diff-work_worker,0.00%,31205621,419430400,7.44%,7710000,104000000,1230000,0,2
14:43:02,d753aafb1284,geo-diff-work_worker,7.10%,31656509,419430400,7.55%,8530000,113000000,5880000,0,3
14:43:02,5602825d9fe4,geo-diff-work_worker,0.00%,31268536,419430400,7.46%,8320000,112000000,1230000,0,2
14:43:09,d753aafb1284,geo-diff-work_worker,3.26%,31656509,419430400,7.55%,9010000,118000000,5880000,0,3
14:43:09,5602825d9fe4,geo-diff-work_worker,0.00%,31320965,419430400,7.47%,8810000,117000000,1230000,0,2
14:43:17,d753aafb1284,geo-diff-work_worker,3.33%,31656509,419430400,7.55%,9530000,123000000,5880000,0,3
14:43:17,5602825d9fe4,geo-diff-work_worker,0.00%,31562137,419430400,7.52%,9320000,122000000,1230000,0,2
14:43:25,d753aafb1284,geo-diff-work_worker,3.34%,31845253,419430400,7.59%,9980000,129000000,5880000,0,2
14:43:25,5602825d9fe4,geo-diff-work_worker,0.00%,31562137,419430400,7.53%,9820000,127000000,1230000,0,2
14:43:32,d753aafb1284,geo-diff-work_worker,0.00%,31845253,419430400,7.59%,10600000,136000000,5880000,0,2
14:43:32,5602825d9fe4,geo-diff-work_worker,17.18%,31666995,419430400,7.55%,10500000,135000000,1230000,0,2
