UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
14:42:33,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:42:33,496e845c64fc,geo-diff-work_worker,22.45%,35966156,419430400,8.58%,6230000,82600000,19600000,0,3
14:42:33,2cf58bdf1b67,geo-diff-work_worker,0.00%,31551651,419430400,7.52%,6060000,79500000,3330000,0,2
14:42:40,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:42:40,496e845c64fc,geo-diff-work_worker,7.88%,36018585,419430400,8.59%,6640000,89100000,19600000,0,3
14:42:40,2cf58bdf1b67,geo-diff-work_worker,0.00%,31761367,419430400,7.57%,6550000,87600000,3330000,0,2
14:42:48,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:42:48,496e845c64fc,geo-diff-work_worker,7.90%,36008099,419430400,8.58%,7150000,97400000,19600000,0,2
14:42:48,2cf58bdf1b67,geo-diff-work_worker,0.00%,32013025,419430400,7.63%,7050000,95900000,3330000,0,2
14:42:55,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:42:55,496e845c64fc,geo-diff-work_worker,0.00%,36175872,419430400,8.63%,7840000,107000000,19600000,0,2
14:42:55,2cf58bdf1b67,geo-diff-work_worker,25.11%,32044482,419430400,7.64%,7660000,104000000,3330000,0,2
14:43:03,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:43:03,496e845c64fc,geo-diff-work_worker,10.93%,36207329,419430400,8.63%,8369999,113000000,19600000,0,2
14:43:03,2cf58bdf1b67,geo-diff-work_worker,10.94%,32138854,419430400,7.66%,8199999,110000000,3330000,0,3
14:43:11,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:43:11,496e845c64fc,geo-diff-work_worker,7.97%,36270243,419430400,8.65%,8730000,118000000,19600000,0,2
14:43:11,2cf58bdf1b67,geo-diff-work_worker,9.59%,32275169,419430400,7.70%,8660000,116000000,3330000,0,2
14:43:18,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
14:43:18,496e845c64fc,geo-diff-work_worker,14.97%,36500930,419430400,8.70%,9360000,124000000,19600000,0,2
14:43:18,2cf58bdf1b67,geo-diff-work_worker,8.80%,32317112,419430400,7.70%,9060000,120000000,3330000,0,3
14:43:26,ca025bb3d4a6,geo-diff-work_updater,0.00%,13159628,209715200,6.28%,15000,2920,3820000,0,2
