UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
14:40:39,50f45ef1caa0,geo-diff-work_worker,0.00%,24945623,419430400,5.95%,1200,368,2410000,0,2
14:40:39,fc762c8c6007,geo-diff-work_worker,0.00%,26161971,419430400,6.24%,1200,368,8610000,0,2
14:40:47,50f45ef1caa0,geo-diff-work_worker,0.00%,25522339,419430400,6.08%,1630,642,2430000,0,2
14:40:47,fc762c8c6007,geo-diff-work_worker,0.53%,26780631,419430400,6.38%,1630,642,8820000,0,2
14:40:54,50f45ef1caa0,geo-diff-work_worker,0.00%,25522339,419430400,6.08%,1740,684,2430000,0,2
14:40:54,fc762c8c6007,geo-diff-work_worker,0.00%,26780631,419430400,6.38%,1740,684,8820000,0,2
14:41:02,50f45ef1caa0,geo-diff-work_worker,9.54%,29003612,419430400,6.92%,83000,480000,2550000,0,3
14:41:02,fc762c8c6007,geo-diff-work_worker,0.01%,26885488,419430400,6.41%,3460,2170,8820000,0,2
14:41:09,50f45ef1caa0,geo-diff-work_worker,0.00%,29464985,419430400,7.02%,707000,7460000,2550000,0,2
14:41:09,fc762c8c6007,geo-diff-work_worker,7.55%,30618419,419430400,7.30%,690000,7330000,8820000,0,2
14:41:17,50f45ef1caa0,geo-diff-work_worker,0.00%,29548871,419430400,7.05%,1140000,14200000,2550000,0,2
14:41:17,fc762c8c6007,geo-diff-work_worker,22.38%,30733762,419430400,7.33%,1130000,14100000,8820000,0,2
14:41:25,50f45ef1caa0,geo-diff-work_worker,9.91%,29737615,419430400,7.09%,1610000,22000000,2550000,0,2
14:41:25,fc762c8c6007,geo-diff-work_worker,15.83%,30912020,419430400,7.37%,1540000,19900000,8820000,0,3
14:41:32,50f45ef1caa0,geo-diff-work_worker,21.23%,29748101,419430400,7.09%,2040000,29100000,2550000,0,2
14:41:32,fc762c8c6007,geo-diff-work_worker,1.10%,31016878,419430400,7.39%,1950000,26100000,8820000,0,3
14:41:40,50f45ef1caa0,geo-diff-work_worker,24.12%,29947330,419430400,7.14%,2510000,36400000,2550000,0,3
14:41:40,fc762c8c6007,geo-diff-work_worker,0.00%,31174164,419430400,7.43%,2430000,33500000,8820000,0,2
14:41:47,50f45ef1caa0,geo-diff-work_worker,8.53%,30083645,419430400,7.17%,3050000,42900000,2550000,0,2
14:41:47,fc762c8c6007,geo-diff-work_worker,0.00%,31373393,419430400,7.48%,3110000,41900000,8820000,0,2
14:41:55,50f45ef1caa0,geo-diff-work_worker,2.26%,30303846,419430400,7.22%,3530000,48400000,2550000,0,3
14:41:55,fc762c8c6007,geo-diff-work_worker,0.00%,31457280,419430400,7.50%,3690000,48300000,8820000,0,2
14:42:03,50f45ef1caa0,geo-diff-work_worker,0.00%,30293360,419430400,7.22%,4010000,54400000,2550000,0,2
14:42:03,fc762c8c6007,geo-diff-work_worker,2.64%,31666995,419430400,7.55%,4220000,53900000,8820000,0,2
14:42:10,50f45ef1caa0,geo-diff-work_worker,12.82%,30565990,419430400,7.29%,4660000,61200000,2550000,0,2
14:42:10,fc762c8c6007,geo-diff-work_worker,0.00%,31666995,419430400,7.55%,4840000,60600000,8820000,0,2
14:42:18,50f45ef1caa0,geo-diff-work_worker,0.00%,30807162,419430400,7.35%,5390000,69100000,2550000,0,2
14:42:18,fc762c8c6007,geo-diff-work_worker,22.51%,31960596,419430400,7.62%,5580000,68300000,8820000,0,2
14:42:25,50f45ef1caa0,geo-diff-work_worker,0.00%,30838620,419430400,7.35%,5870000,75100000,2550000,0,2
14:42:25,fc762c8c6007,geo-diff-work_worker,20.38%,31960596,419430400,7.62%,6130000,74600000,8820000,0,2
14:42:33,50f45ef1caa0,geo-diff-work_worker,21.35%,31195136,419430400,7.44%,6350000,83300000,2550000,0,2
14:42:33,fc762c8c6007,geo-diff-work_worker,5.43%,31981568,419430400,7.63%,6520000,80500000,8820000,0,3
14:42:41,50f45ef1caa0,geo-diff-work_worker,18.73%,31268536,419430400,7.46%,6840000,91100000,2550000,0,2
14:42:41,fc762c8c6007,geo-diff-work_worker,0.00%,32317112,419430400,7.71%,7090000,89300000,8820000,0,2
14:42:48,50f45ef1caa0,geo-diff-work_worker,3.89%,31457280,419430400,7.50%,7230000,97500000,2550000,0,2
14:42:48,fc762c8c6007,geo-diff-work_worker,0.00%,32568770,419430400,7.76%,7630000,97600000,8820000,0,2
14:42:56,50f45ef1caa0,geo-diff-work_worker,0.04%,31457280,419430400,7.50%,7840000,106000000,2550000,0,2
14:42:56,fc762c8c6007,geo-diff-work_worker,18.89%,32568770,419430400,7.76%,8250000,106000000,8820000,0,2
14:43:03,50f45ef1caa0,geo-diff-work_worker,1.70%,31467765,419430400,7.50%,8470000,114000000,2550000,0,2
14:43:03,fc762c8c6007,geo-diff-work_worker,21.85%,32820428,419430400,7.82%,8900000,113000000,8820000,0,2
14:43:11,50f45ef1caa0,geo-diff-work_worker,0.00%,31467765,419430400,7.50%,8870000,118000000,2550000,0,2
14:43:11,fc762c8c6007,geo-diff-work_worker,18.95%,32820428,419430400,7.83%,9360000,118000000,8820000,0,2
14:43:18,50f45ef1caa0,geo-diff-work_worker,5.59%,31499223,419430400,7.51%,9490000,125000000,2550000,0,2
14:43:18,fc762c8c6007,geo-diff-work_worker,19.55%,33009172,419430400,7.87%,9960000,124000000,8820000,0,2
14:43:26,50f45ef1caa0,geo-diff-work_worker,16.01%,31708938,419430400,7.56%,10100000,131000000,2550000,0,2
14:43:26,fc762c8c6007,geo-diff-work_worker,12.34%,33040629,419430400,7.88%,10500000,129000000,8820000,0,3
14:43:34,50f45ef1caa0,geo-diff-work_worker,24.14%,31918653,419430400,7.61%,10700000,139000000,2550000,0,2
14:43:34,fc762c8c6007,geo-diff-work_worker,0.00%,33229373,419430400,7.92%,11200000,136000000,8820000,0,2
14:43:41,50f45ef1caa0,geo-diff-work_worker,16.21%,31960596,419430400,7.62%,11300000,147000000,2550000,0,2
