UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
16:26:05,78437a96081f,geo-diff-work_worker,0.00%,30052188,419430400,7.17%,3180000,45100000,0,0,2
16:26:12,78437a96081f,geo-diff-work_worker,1.84%,30052188,419430400,7.17%,3270000,46200000,0,0,2
16:26:18,78437a96081f,geo-diff-work_worker,1.49%,30052188,419430400,7.17%,3310000,46700000,0,0,2
16:26:25,78437a96081f,geo-diff-work_worker,0.00%,30052188,419430400,7.17%,3330000,47000000,0,0,2
16:26:32,78437a96081f,geo-diff-work_worker,1.14%,30052188,419430400,7.17%,3360000,47100000,0,0,2
16:26:38,78437a96081f,geo-diff-work_worker,1.12%,30052188,419430400,7.17%,3380000,47200000,0,0,2
16:26:45,78437a96081f,geo-diff-work_worker,3.68%,30052188,419430400,7.17%,3490000,48200000,0,0,2
16:26:51,78437a96081f,geo-diff-work_worker,0.00%,30094131,419430400,7.17%,3600000,49500000,0,0,2
16:26:58,da9d26c5c4da,geo-diff-work_worker,2.18%,27179089,419430400,6.48%,18100,184000,0,0,2
16:26:58,78437a96081f,geo-diff-work_worker,1.79%,30146560,419430400,7.19%,3690000,50700000,0,0,2
16:27:05,da9d26c5c4da,geo-diff-work_worker,2.02%,28437381,419430400,6.78%,162000,1320000,0,0,2
16:27:05,78437a96081f,geo-diff-work_worker,1.74%,30146560,419430400,7.19%,3810000,51700000,0,0,2
16:27:13,da9d26c5c4da,geo-diff-work_worker,0.00%,28437381,419430400,6.78%,300000,2590000,0,0,2
16:27:13,78437a96081f,geo-diff-work_worker,2.01%,30146560,419430400,7.19%,3970000,53000000,0,0,2
16:27:21,da9d26c5c4da,geo-diff-work_worker,1.80%,28437381,419430400,6.78%,458000,4130000,0,0,2
16:27:21,78437a96081f,geo-diff-work_worker,1.83%,30146560,419430400,7.19%,4090000,54500000,0,0,2
16:27:28,da9d26c5c4da,geo-diff-work_worker,3.74%,28437381,419430400,6.78%,605000,5640000,0,0,2
16:27:28,78437a96081f,geo-diff-work_worker,1.69%,30146560,419430400,7.19%,4190000,55700000,0,0,2
16:27:36,da9d26c5c4da,geo-diff-work_worker,0.00%,28594667,419430400,6.82%,737000,6890000,0,0,2
16:27:36,78437a96081f,geo-diff-work_worker,1.97%,30146560,419430400,7.19%,4320000,57100000,0,0,2
16:27:43,da9d26c5c4da,geo-diff-work_worker,0.00%,28594667,419430400,6.82%,794000,7320000,0,0,2
16:27:51,fa548b178f96,geo-diff-work_worker,0.00%,26895974,419430400,6.41%,19700,202000,0,0,2
16:27:51,da9d26c5c4da,geo-diff-work_worker,0.00%,28594667,419430400,6.82%,861000,7950000,0,0,2
16:27:58,fa548b178f96,geo-diff-work_worker,0.00%,26906460,419430400,6.42%,29600,217000,0,0,2
16:27:58,da9d26c5c4da,geo-diff-work_worker,0.00%,28594667,419430400,6.82%,871000,7960000,0,0,2
16:29:07,87646bc0d6a9,geo-diff-work_worker,0.00%,24882708,419430400,5.93%,1310,410,0,0,2
16:29:07,9eb08f9a8ad5,geo-diff-work_worker,0.00%,24809308,419430400,5.92%,1270,368,0,0,2
16:29:15,87646bc0d6a9,geo-diff-work_worker,0.00%,24893194,419430400,5.94%,1980,736,0,0,2
16:29:15,9eb08f9a8ad5,geo-diff-work_worker,0.00%,24819793,419430400,5.92%,1910,736,0,0,2
16:29:22,87646bc0d6a9,geo-diff-work_worker,0.00%,24924651,419430400,5.94%,2580,1060,0,0,2
16:29:22,9eb08f9a8ad5,geo-diff-work_worker,0.18%,24840765,419430400,5.92%,2580,1060,0,0,2
16:29:30,87646bc0d6a9,geo-diff-work_worker,0.00%,24924651,419430400,5.94%,2650,1060,0,0,2
16:29:30,9eb08f9a8ad5,geo-diff-work_worker,0.00%,24840765,419430400,5.92%,2580,1060,0,0,2
