UPTIME,CONTAINER ID,NAME,CPU %,MEM USAGE,MEM LIMIT,MEM %, NET I,NET O,BLOCK I,BLOCK O,PIDS
16:26:05,34404f00b663,geo-diff-work_worker,1.99%,29674700,419430400,7.08%,2350000,30800000,2990000,0,2
16:26:05,a38dec8d88d0,geo-diff-work_worker,0.00%,29538385,419430400,7.04%,2290000,29600000,1490000,0,2
16:26:12,a38dec8d88d0,geo-diff-work_worker,0.00%,29590814,419430400,7.05%,2390000,30800000,1490000,0,2
16:26:19,a38dec8d88d0,geo-diff-work_worker,0.04%,29590814,419430400,7.05%,2430000,31200000,1490000,0,2
16:26:25,a38dec8d88d0,geo-diff-work_worker,1.49%,29590814,419430400,7.05%,2450000,31600000,1490000,0,2
16:26:32,263b1cd16f4d,geo-diff-work_worker,0.00%,24945623,419430400,5.95%,2280,1460,0,0,2
16:26:32,a38dec8d88d0,geo-diff-work_worker,2.31%,29590814,419430400,7.05%,2470000,31600000,1490000,0,2
16:26:39,263b1cd16f4d,geo-diff-work_worker,2.01%,27294433,419430400,6.51%,71200,449000,0,0,2
16:26:39,a38dec8d88d0,geo-diff-work_worker,1.93%,29590814,419430400,7.05%,2520000,31800000,1490000,0,2
16:26:47,263b1cd16f4d,geo-diff-work_worker,1.87%,28238151,419430400,6.73%,203000,1810000,0,0,2
16:26:47,a38dec8d88d0,geo-diff-work_worker,2.11%,29695672,419430400,7.08%,2660000,33299999,1490000,0,2
16:26:55,263b1cd16f4d,geo-diff-work_worker,1.81%,28301066,419430400,6.75%,308000,2910000,0,0,2
16:27:01,263b1cd16f4d,geo-diff-work_worker,1.86%,28301066,419430400,6.75%,413000,3990000,0,0,2
16:27:08,263b1cd16f4d,geo-diff-work_worker,2.08%,28426895,419430400,6.78%,523000,4980000,0,0,2
16:27:14,263b1cd16f4d,geo-diff-work_worker,0.00%,28678553,419430400,6.84%,647000,6060000,0,0,2
16:27:21,263b1cd16f4d,geo-diff-work_worker,1.85%,28678553,419430400,6.84%,766000,7330000,0,0,2
16:27:28,263b1cd16f4d,geo-diff-work_worker,1.92%,28678553,419430400,6.84%,890000,8660000,0,0,2
16:27:34,263b1cd16f4d,geo-diff-work_worker,0.00%,28678553,419430400,6.84%,984000,9690000,0,0,2
16:27:41,263b1cd16f4d,geo-diff-work_worker,1.70%,28689039,419430400,6.84%,1040000,10100000,0,0,2
16:27:47,263b1cd16f4d,geo-diff-work_worker,0.00%,28689039,419430400,6.84%,1090000,10600000,0,0,2
16:27:54,263b1cd16f4d,geo-diff-work_worker,1.17%,28689039,419430400,6.84%,1190000,11400000,0,0,2
16:29:03,94692531b321,geo-diff-work_worker,14.45%,24788336,419430400,5.91%,948,368,0,0,2
16:29:03,5936a891f2c8,geo-diff-work_worker,0.00%,24956108,419430400,5.95%,1200,368,3330000,0,2
16:29:10,94692531b321,geo-diff-work_worker,0.00%,24788336,419430400,5.91%,1310,410,0,0,2
16:29:10,5936a891f2c8,geo-diff-work_worker,0.00%,24956108,419430400,5.95%,1310,410,3330000,0,2
16:29:18,94692531b321,geo-diff-work_worker,0.00%,24798822,419430400,5.91%,1980,736,0,0,2
16:29:18,5936a891f2c8,geo-diff-work_worker,0.00%,24966594,419430400,5.95%,1980,736,3330000,0,2
16:29:25,94692531b321,geo-diff-work_worker,0.00%,24830279,419430400,5.92%,2580,1060,0,0,2
16:29:25,5936a891f2c8,geo-diff-work_worker,0.00%,24987566,419430400,5.96%,2580,1060,3330000,0,2
16:29:33,94692531b321,geo-diff-work_worker,0.00%,24840765,419430400,5.92%,3240,1390,0,0,2
16:29:33,5936a891f2c8,geo-diff-work_worker,0.00%,24998051,419430400,5.96%,3170,1390,3330000,0,2
16:29:41,94692531b321,geo-diff-work_worker,0.00%,24840765,419430400,5.92%,3290,1430,0,0,2
16:29:41,5936a891f2c8,geo-diff-work_worker,0.00%,24998051,419430400,5.96%,3290,1430,3330000,0,2
16:29:48,94692531b321,geo-diff-work_worker,0.00%,24861736,419430400,5.93%,3880,1760,0,0,2
16:29:48,5936a891f2c8,geo-diff-work_worker,0.00%,25029509,419430400,5.97%,3880,1760,3330000,0,2
16:29:56,94692531b321,geo-diff-work_worker,0.00%,24872222,419430400,5.93%,4480,2080,0,0,2
16:29:56,5936a891f2c8,geo-diff-work_worker,0.00%,25039994,419430400,5.97%,4480,2080,3330000,0,2
16:30:03,94692531b321,geo-diff-work_worker,0.00%,24893194,419430400,5.93%,5190,2450,0,0,2
16:30:03,5936a891f2c8,geo-diff-work_worker,0.00%,25050480,419430400,5.97%,5120,2450,3330000,0,2
16:30:11,94692531b321,geo-diff-work_worker,0.00%,24893194,419430400,5.93%,5230,2490,0,0,2
16:30:11,5936a891f2c8,geo-diff-work_worker,0.00%,25050480,419430400,5.97%,5230,2490,3330000,0,2
16:30:19,94692531b321,geo-diff-work_worker,0.00%,25448939,419430400,6.07%,5590,2770,0,0,2
16:30:19,5936a891f2c8,geo-diff-work_worker,0.00%,25616711,419430400,6.11%,5590,2770,3330000,0,2
16:30:26,94692531b321,geo-diff-work_worker,0.00%,25459425,419430400,6.07%,5700,2910,0,0,2
16:30:26,5936a891f2c8,geo-diff-work_worker,0.00%,25627197,419430400,6.11%,5700,2910,3330000,0,2
16:30:34,94692531b321,geo-diff-work_worker,0.00%,25459425,419430400,6.07%,5810,3060,0,0,2
16:30:34,5936a891f2c8,geo-diff-work_worker,0.00%,25627197,419430400,6.11%,5810,3060,3330000,0,2
16:30:41,94692531b321,geo-diff-work_worker,0.32%,25480396,419430400,6.07%,5920,3210,0,0,2
16:30:41,5936a891f2c8,geo-diff-work_worker,0.00%,25627197,419430400,6.11%,5810,3060,3330000,0,2
16:30:49,94692531b321,geo-diff-work_worker,0.00%,25480396,419430400,6.07%,5920,3210,0,0,2
16:30:49,5936a891f2c8,geo-diff-work_worker,0.00%,25648168,419430400,6.11%,5920,3210,3330000,0,2
16:30:56,94692531b321,geo-diff-work_worker,0.00%,25522339,419430400,6.09%,6150,3480,0,0,2
16:30:56,5936a891f2c8,geo-diff-work_worker,0.00%,25690112,419430400,6.13%,6030,3360,3330000,0,2
16:31:04,94692531b321,geo-diff-work_worker,0.00%,25543311,419430400,6.09%,6330,3630,0,0,2
16:31:04,5936a891f2c8,geo-diff-work_worker,0.00%,25711083,419430400,6.13%,6260,3630,3330000,0,2
16:31:12,94692531b321,geo-diff-work_worker,0.41%,25564282,419430400,6.10%,6440,3780,0,0,2
16:31:12,5936a891f2c8,geo-diff-work_worker,0.00%,25711083,419430400,6.13%,6260,3630,3330000,0,2
16:31:19,94692531b321,geo-diff-work_worker,0.00%,25564282,419430400,6.10%,6440,3780,0,0,2
16:31:19,5936a891f2c8,geo-diff-work_worker,0.00%,25732055,419430400,6.14%,6370,3780,3330000,0,2
16:31:27,94692531b321,geo-diff-work_worker,0.00%,25564282,419430400,6.10%,6550,3930,0,0,2
16:31:27,5936a891f2c8,geo-diff-work_worker,0.00%,25732055,419430400,6.14%,6550,3930,3330000,0,2
16:31:34,94692531b321,geo-diff-work_worker,0.00%,25574768,419430400,6.10%,6650,4080,0,0,2
16:31:34,5936a891f2c8,geo-diff-work_worker,0.00%,25742540,419430400,6.14%,6650,4080,3330000,0,2
16:31:42,94692531b321,geo-diff-work_worker,0.32%,25574768,419430400,6.10%,6800,4270,0,0,2
16:31:42,5936a891f2c8,geo-diff-work_worker,0.00%,25742540,419430400,6.14%,6780,4200,3330000,0,2
16:31:50,94692531b321,geo-diff-work_worker,0.00%,25574768,419430400,6.10%,6890,4350,0,0,2
16:31:50,5936a891f2c8,geo-diff-work_worker,0.00%,25742540,419430400,6.14%,6890,4350,3330000,0,2
16:31:57,94692531b321,geo-diff-work_worker,0.00%,25574768,419430400,6.10%,7000,4500,0,0,2
